Accession,TotInt_126C_Ecoli_12prot_MS3,TotInt_127N_Ecoli_12prot_MS3,TotInt_127C_Ecoli_12prot_MS3,TotInt_128N_Ecoli_12prot_MS3,TotInt_128C_Ecoli_12prot_MS3,TotInt_129N_Ecoli_12prot_MS3,TotInt_129C_Ecoli_12prot_MS3,TotInt_130N_Ecoli_12prot_MS3,TotInt_130C_Ecoli_12prot_MS3,TotInt_131N_Ecoli_12prot_MS3
P0AC86,5715.2,5449.5,5799.2,6282.3,6399.2,5228.6,6492.2,6686.1,5089.6,5672.8
Q47679,487.16,735.07,710.74,696.28,874.04,737.44,929.99,960.19,962.45,785.29
P0A9L3,7454.8,10948,8029,8995.1,10886,8404.5,10309,9398.8,8864.7,7974.6
P0A9P0,1142.6,1260.9,930.2,1268.9,1356.2,1060.3,1218.3,1414.7,1176,1793.1
P0A9P0,11185,14068,10166,15056,16170,12611,13202,14032,13337,18925
P0A9P0,1766.7,1160.2,1706.7,1620.2,1852.5,1512.2,1792.6,1848.2,1687,1281
P0A9P0,6705.3,5400,6110.8,6310.1,7423,5803.9,8081.4,7337.3,6006.9,5102.7
P0A9P0,949.8,1065.2,985.03,969.11,1221.1,952.86,1220,1023.4,1095.1,894.78
P0A9P0,15779,13420,15525,15995,17464,14074,18302,17485,14212,12449
P25553,756.68,705.56,536.92,662.64,892.9,596.79,1034.5,757.42,696.09,424.3
P25553,3942,4877,4533.3,4363.6,2984.6,4657,5333.5,5530.4,5347.1,5338
P25553,4422.8,5387.3,4252.7,5251.6,5998.3,4513.5,6069.4,5292.5,5091.9,4348.5
P37194,2174.3,2154.7,2497.5,2395.1,2085.9,2062.2,2226.4,2411.6,2115.9,2230.3
P0ABD3,6693.6,10348,6743.6,7573.8,9541.8,6764.9,8500.2,9268.3,8277.8,7565.3
P00961,3131.2,2865.1,2977.7,3352,3659.6,2937.9,3508.9,3661.6,3373,3054
P0AFL3,799.7,892.07,714.33,928.54,1245.3,904.55,1000.2,825.14,817.4,412.5
P76141,1140.6,1386.9,1246.2,1376.2,1535.1,1203.6,1662.5,1409.2,1275.6,1328.3
P39265,1270.4,1455.4,2089.3,3580.3,2181.9,1779.6,3126.3,1530.9,3306,3220.6
P0AF67,111.82,270.04,161.08,168.22,154.49,54.738,123.91,119.17,192.71,102.8
P0AEH1,1140.7,973.83,816.05,686.88,1121.9,763.19,1176.7,954.27,916.6,1038.1
P0A9P0,4147.3,3872.8,4312.7,4885.9,5275,3995.1,5108.4,4834.4,4075.5,4678.8
P0AFL6,2040.7,2051.9,1875.7,1991.2,2261.8,1904.4,2251.2,2267.2,2025.4,1924.7
P62707,665.65,920.6,623.54,701.98,914.53,691.55,931.33,744.99,858.56,750.78
P0ABH9,13069,12434,12878,14115,14905,12347,15731,14928,13056,13806
P0A698,287.68,343.75,588.22,543.63,441.46,380.66,377.38,367.38,415.4,482.96
P0A698,305.27,219.77,373.67,399.78,373.56,195.73,420.12,196.67,214.32,402.42
P77269,212.94,683.84,555.23,678.37,939.32,512.17,827.63,634.3,442.01,593.83
P37903,7888.2,11939,8490.7,9635.9,11701,8921.7,10483,11276,9986.3,9825.3
P37903,3811.9,5745.9,3705.1,4823,6948.8,4816.3,5107.7,5262.9,4579.2,4228.8
P37903,17018,24240,17693,21092,27805,18991,21417,22429,20705,18115
P0A7E3,5304.1,5873.6,5540.3,6214.6,7142.4,6199.9,7365.5,6860.2,6853.1,6372.3
P12295,2196.8,1917.1,3162.1,2285.9,2913.2,2044.7,2442.8,2543.8,2418.9,2805.6
P0A9C0,5860.4,5717.1,5654.1,6232.5,7011.2,5752.4,6746.9,6304.1,6171.1,5908.9
P0A9C0,1922.2,1813.8,2064.6,2254.1,2035.4,1884.6,2499.2,2237.6,1950.6,2097
P0AFK0,876.53,691.4,731.75,944.93,917.76,731.71,960.42,864.72,881.33,875.75
P00968,449.47,550.21,617.56,563.61,916.34,474.49,598.76,679.93,555.39,949.58
P00370,3537.9,3483.9,3045.1,3677.2,4156.6,3576.2,3684.7,3811.3,3293.4,3721.4
P0A6G3,1659.1,2182.9,2100.6,2395.5,2406.1,2446.6,3210.6,2513.7,2314.3,1844.2
P77674,11539,11028,10539,11765,12332,9391.4,11547,12005,10250,10080
P77279,596.95,796.83,652.71,456.32,744.75,446.35,759.3,529.33,505.66,416.11
P63224,11186,12750,10789,11889,13486,9766,11585,12487,11273,10131
P36673,458.81,546.67,480.68,737.81,633,482.96,907.85,577.65,657.64,701.51
P31806,14491,12733,12530,14006,15186,12011,14246,14985,11992,12826
P31806,2863,3292.8,2890.3,3373.6,3215.7,2932.4,3582.7,3414.2,2777.1,2767.6
P0AG80,3410.9,4139.3,2678.1,3979.6,4205.2,3305.4,3750.6,4357.6,3687.8,3333.4
P60624,21375,19995,21759,21490,23315,21894,23788,22682,21403,23916
P60624,1323.4,1340.3,1557,1824.4,1775.2,1615.7,1887.4,1623.6,1521.9,1945
P60624,2247.2,2278.9,4107.2,2296.4,2268.5,2082.1,1982.5,2146.1,2303.2,2294.9
P0A6J8,5964.2,8292.2,5897,7342.8,9514.5,5940.1,7746.9,7671.8,7420.3,5832.9
P0A6J8,1235,1692.6,1203.9,1283.1,2116.2,1371.8,1710.7,1601.9,1461.6,1310.8
P0AG24,1708.8,1815.8,1614.1,1799.7,2026.2,1883.4,2085.5,2352.3,2155.4,1657
P0AG24,359.12,284,318.73,223.73,204.48,234.82,368.97,201.19,211.91,184.1
P0AEH3,1567.9,2153.2,1516,1857,2587.2,1662.1,2193,2046.6,1679.4,1893.5
P37636,2393.1,2364,2353,2416.3,2860.9,2159.2,2729.2,2664.1,2578.4,2538.4
P0A8V2,8971.7,7766.3,10665,7398.8,10268,6389.1,8734.8,8963.6,8811,9139.1
P0A8V2,2944.8,2547.3,2628.3,3169.9,3159.5,2648.4,3434.4,3432.2,3048.8,2835.6
P75792,2364.5,2152.7,2354.9,2726,2975.6,2295.6,2997.3,2569.5,2190.7,1939
P75792,652.17,768.52,671.06,1011.6,1305.6,798.23,806.02,1006.9,813.53,1136.1
P0AEI4,5144.1,4627,5322.6,5674.4,5891.7,5101,6605.2,5833.9,4972.1,5047.7
P75822,1158.4,963.98,992.87,1179.7,1261.5,896.37,1126.7,1167.3,1234.1,1191.2
P26616,1952.9,2168.1,1836,2369.4,2527.4,2108.3,2592.5,2500.6,1735.5,1744
P77398,4410,6268.8,1451.4,3388.4,4509.4,2132.3,3077.5,2080.7,1541.6,7311.2
P0A9H1,1613.4,2079.5,1602,2049.4,2320,1423.4,1994.9,2190.1,1885.2,1483
P27242,4365.6,4584.1,4304.1,5058.4,5427,4799.9,5028.8,4918.9,4736.8,5660.9
P0AFK9,2509.8,1873.5,2640,2611.4,2847.5,2369.4,2843.4,2920.4,2363.9,2005.1
P0AFK9,1313.8,1283.2,1399.5,1408.4,1717.5,1412.6,1746.7,1213.6,1118.9,1051.5
P0AFK9,1240.1,2285.7,1093.1,1763,1941.8,1350.1,1743.7,2042.8,1911.5,2046.8
P07813,22360,19952,19549,20604,21117,16975,22825,19889,17639,17952
P06993,2782.2,2890.3,1966.2,2845.7,2987.7,2229.5,2460.7,2689.5,2851.3,4358.6
P06993,4221.8,4575.1,3891.1,4889,5933.5,654.18,5211.3,4890.7,4587.3,4724.6
P06993,1401.8,1793.7,1291.4,1638.5,1819.2,120.04,1465,1748.9,1266.5,1790.2
P06993,1115.1,631.66,938.02,1139.4,1067.7,841.32,862.03,1114.7,881.38,831.82
P04425,1823.6,1915.3,2930.1,1414,3813.6,1105.1,2376.2,3039.5,1801.4,1987.2
P0AG67,3962.6,4539.6,3962.9,3583.8,4826.4,3058,4346.8,4204.8,4467.7,3848.9
P0AB28,2344.4,3138.9,2673.9,2802.7,3980.9,2405.5,3404.2,2897.9,2848.7,2762
P0A9H7,12644,16451,11209,14805,16922,13943,15594,14404,13349,13866
P0A6K6,29573,32491,30062,27660,38872,22857,31207,34821,31075,30503
P60785,5786.1,6346,5632.1,6552.7,6929.1,6476.9,7194.5,6586.4,6512.5,7396.5
P04968,674.85,664.77,654.2,751.78,839.4,641.85,802.81,624.84,849.69,623.54
P78055,3194.3,4219.2,2870.7,3980.5,4029,3589.1,4352,4549.7,4274.5,4023.2
P0AFB8,1819.7,1853.9,1764,1936,2066.6,1825.7,2205.9,1653.2,1867.7,2300.4
P0AF20,183.49,199.4,296.27,237.86,441.8,177.85,355.62,288.06,376.68,209.16
P08506,11353,9691.8,11198,12519,12757,11043,12763,13256,10897,11308
P08506,1644.8,1667.1,1678.4,1914.4,2272.8,1783.4,2343,2056.5,1845.8,1938.3
P08839,3515.4,3974,3677.5,3920.6,5193.5,3645.4,4705.8,4525.3,4112.6,2926.2
P08839,2487.8,4597.7,2494,3663.3,4854.3,3318.5,3949.5,3879.7,4110.3,5100.5
P0AEB2,3438.1,3508.5,3831.7,4326.9,4655.1,4153,4678.9,4137.1,3770.3,4422.3
P0AEB2,6797.1,7166.5,7823.1,7753,7686.7,7120.9,8331.4,7732.9,7053.1,7678.3
P05055,13109,12794,12641,13002,13839,13354,13992,14623,13443,13400
P05055,20031,21683,19336,21826,24022,22057,24409,24984,20885,21907
P0AB10,728.95,743.29,662.54,992.83,1016.1,759.5,747.41,874.97,672.07,1267.1
P63284,10822,16352,10190,14540,16824,13134,13215,15159,13852,19759
P63284,14542,19741,11720,18528,21470,15295,15936,18231,18242,25284
P63284,2163.3,2011.8,2102.7,2536.6,2376.3,2267.4,2646.9,2530.7,2331.2,2072.7
P63284,13434,12763,13392,13758,16471,12459,17220,15284,14049,12338
P77348,1473.4,1489.8,1344.8,1515.9,1586.6,1547.7,1630.9,1633.8,1713,1530.8
P00562,855.04,970.1,1161.8,1107.4,936.22,1051.9,1240,1062.5,1233.9,985.8
P22333,1392.1,1540.1,1372.4,1309.5,2395.4,1441.1,1793.5,1703.1,1733.3,1048.3
P76270,5289.4,8047.4,5924.7,6791,9452.6,5906.4,8121.7,7170.5,7314.9,5707
P76270,1423.9,2038.6,1444.1,1688.4,2536.3,1606,1652.9,1955.6,1847.6,1386
P0A6H1,4338.1,4604.2,4078.3,5334.6,5351,4615.5,5616,5648.8,5469.9,5202
P24230,1386,1079.6,1092.5,1401,1445,1557.2,1234.2,1170.9,1589.7,1468.3
P37765,3997.8,4560.2,4970.3,4525.3,5082.6,4124.6,5657.1,4820.9,4773.2,4863.7
P00946,2568.9,3760.6,3511.8,2699.5,4788,2692.2,3973.1,3782.6,3727.9,2900.5
P17445,4766.2,5294.8,4954.5,5746.2,6090.9,4803.8,6135.9,6779.4,5168,4814.4
P17445,1319.5,1625.4,1118,1606,1581.9,1005.1,1588.1,1560.6,1063.8,1209.5
P09546,3580.8,2667.9,3096.5,3700,3889.6,3222.2,4051.1,3749,3250.3,3636.3
P0CG19,1750.9,1778.5,1418,1912.1,1825.4,1591.5,1864,1885.3,1481.2,1570.3
P0CG19,593.82,776.55,807.25,589.09,760.19,779.61,896.58,631.77,602.85,704.69
P15640,1025.1,1217.2,1025.2,998.29,1921.2,909.69,1514.3,1207.2,1121.1,1043.5
P0A6P1,19498,28938,21829,23451,29602,23338,27122,27757,25497,19640
P0A6P1,7088,10653,8221,8144.8,10915,7698,9903.8,9850.3,8931.8,7152.4
P0A6P1,2091.5,3183.8,1861.9,2221.2,2952,2078.6,2752.5,2535.9,2162.2,2170.2
P77171,3036.3,3238.1,2604.6,3041.6,3309.7,2700.2,3047.8,2695.7,2911.9,3090
P00490,14201,14662,15908,17137,17534,16298,18710,17699,15355,16431
P0ADR8,2685,2439.2,2301.4,2612.3,2689,2350,2948.3,3003.6,2055.3,2551.9
P0A884,3032.2,3321,3177.7,3159,3669.6,2704.7,3466.6,3531.9,2716.3,2365.3
P0A884,4519.7,4671.1,4159.6,5246.7,6433.5,4764.1,5049.7,5372.5,4858.8,4580.6
P0A6Q6,5788.2,7149.5,5771.2,7706.5,7844.7,6352.5,7784.2,7378.1,6370.7,6405
P0A6Q6,1674.7,2190.4,2221.3,2911.5,2636,1992.9,3091.6,2664.7,2580.1,2230.7
P0A6M8,1477.4,2326.4,1487.3,1679.4,2507.1,1613,1704.4,1819.6,1882.4,2874.7
P0A6M8,271.61,370.19,346.39,448.19,522.47,349.95,505.94,550.79,355.72,654.47
P0A6M8,1923.7,1609.7,1959.6,2036.2,1929.5,1431.5,2154.1,1910.2,1739.2,1790.7
P0A6M8,103.41,147.14,157.32,240.13,160.58,102.79,104.82,153.61,188.95,118.8
P0A6M8,3555.5,3098.7,3701.3,3644.4,4349.9,3339.2,4370.8,3898.8,3044.4,3239.1
P0A6M8,1190.8,1278.8,1215.7,1297.8,1758.8,1187.3,1859.7,1317.6,1341.8,921.53
P0A825,33433,31102,28238,35956,37549,29250,36927,37702,30136,31335
P0A7B1,75.39,58.077,125.31,127.41,59.177,47.572,143.04,173.82,173.24,52.956
Q46864,5724.9,5990.4,6058.6,6780.4,8608.8,5992.3,7314.3,6730.4,6787.1,7209.6
P0AG30,8190.9,8723,9170.5,10155,10564,9763.7,10410,10226,8984.9,9996.9
P0AG30,5790.7,5789.4,6366.1,6603.4,6407.8,5781.5,6980.5,6774.1,6042.8,6106
P0AG30,5670.7,5700,5418.9,6083.6,6502.8,6108.6,6645.3,6073.1,6451,5585.5
P0A9B2,3818.3,3503.2,3094.8,4115.6,4148.1,3299.6,4615.4,4311.7,4191.8,4271.1
P0A9B2,19745,18288,17371,20876,24163,17326,24496,23618,21432,22484
P0A9B2,3396.3,3215.8,3257.1,3785.4,4307,3421.6,4721.9,4242.1,3829.6,3821.3
P0A9B2,40692,37115,36522,43666,50448,36713,47938,51753,42888,46555
P30870,1591.8,1648,1447.2,1749.8,1774.3,1353.3,1525,1665.2,1583.4,1878.8
P39406,4108,3367.2,4675.4,5027.5,5658.6,4892.9,5631.9,5412.4,4543.6,5503
P17993,1251.7,1004.6,1118,994.91,876.11,878.43,1455,1401.8,1263.3,1120.5
P00452,248.33,407.79,343.41,406.61,568.97,95.773,426.79,324.26,315.44,335.26
P00452,1798.8,1353.9,2072.2,1364.7,2046.3,1096.7,1768.7,1834.5,1349.5,1829.6
P03018,718.44,538.22,993.86,683.56,782.12,630.74,679.04,816.29,475.72,748.62
P45771,306.67,278.09,175.4,481.48,481.67,431.25,408.87,349.34,355.01,162.75
P24554,401.82,294.94,369.07,346.58,194.85,334.63,521.69,411.87,398.57,146.76
P0ACP1,1579.8,1281.6,1698.5,1518,1602.1,1572.1,1982.7,1717.6,1673.6,1966.5
P43329,478.85,222.29,400.53,657.2,618.98,354.34,559.37,594.33,556.96,544.35
P77581,1376.1,1361.9,1609.8,1605.2,1645.4,1432.5,1671.7,1850.4,1558.1,1337
P43341,940.98,962.66,887.47,1136.8,1145.7,810.8,1120,1076.8,1018,1016
P0AB77,6206.1,9651.9,5187.9,8701.4,9695.9,7409.8,6936.7,8679.8,7705.8,9918.8
P0AB77,4433.7,3780.9,3805.6,4582.8,5366.9,4086.4,5255.1,5039.4,3928.2,3315.1
P0A6Y8,7733.9,11069,7670.7,9690.1,11277,8664.4,9735.1,10019,9348,8012.5
P0A6Y8,511.6,741.2,537.42,490.94,912.05,586.24,681.89,916.73,753.58,608.94
P0A6Y8,6617.3,8738.5,6706.3,6605.3,9842.3,7040.6,8283.1,7913.7,7748.4,6686.4
P0A6Y8,3041.2,4108.4,3571.2,2970,3888.7,3224.7,3769.4,3475.1,3286.5,3087.4
P0AFI2,1010.7,694.9,1030.5,1119.1,1056.7,1152.2,1312.8,1150.2,924.65,963.64
P0A9K3,5029.4,5028.5,4981.9,5801,5843.4,5419.7,6231,5932.5,5096,5241
P61175,859.17,1006.8,818.35,918.55,953.81,1146.4,1043.5,1187.2,1172.3,1232.6
P61175,6335,6280.9,7670.2,7700.3,7736.3,7176,7798.9,8294.2,7632.2,7933.5
P0A8J8,1673.2,1461.6,1540.7,1765.1,2143.2,1386.6,2185.3,1952.5,2028.6,1768.2
P0A8J8,967.11,998.46,768.34,865.08,975.5,810.3,1149,1127.8,1026,1055.6
P16456,2467.1,2752.8,2370.8,2841.2,3367.8,2862.5,3506.9,3295.6,2857.7,2620.8
P16456,9520.9,9919.3,8726,10463,11537,8886,11157,10399,10405,8551.9
P46837,8751.6,7946.4,8180.3,9754.4,9231.7,8299.4,9952.8,9467.6,8057.3,8350.3
P21599,11122,8963.9,11451,11788,12074,9406.2,12961,11522,10557,8411.9
P21599,6663,4916.7,6633.7,5948.2,5895.5,5601.1,6958.7,6096.6,5510.2,4546
P21599,12209,14353,11465,14239,14720,12687,12121,14345,13034,17720
P21599,7618.6,9208.9,7648.1,9498.8,9801,7691.7,8178.6,9075.7,8077,10778
P0A9W3,1110.4,1297.6,1030.4,1425.9,1300.3,1034.5,1153.1,1309.7,1308.9,1207.7
P0A9W3,2813.1,3906.1,2606.7,3139.6,3060.3,4505.5,2887.3,2864.8,2948.9,3109.2
P0A955,6099,8149.3,5435.9,6853,8879.5,5478.7,8479.5,7525.7,6813.9,5816.5
P23721,17022,19437,15667,19307,22389,16294,20433,19995,18249,16072
P0A9B6,215.66,138.21,297.05,325.8,557.36,184.03,292.09,420.69,424.65,385.57
P0ACQ4,299.84,549.86,142.64,427.94,596.71,493.01,162.85,201.01,436.33,517.52
P0ACQ4,672.43,629.72,749.12,756.19,988.97,568.78,723.4,842.21,700.31,553.51
P13029,17327,19799,16697,19153,22703,18558,21913,21501,18945,18681
P0A8Y3,1258.9,2090.8,1135.7,1776.2,2490.4,1512.9,1655,1753.4,1780.5,1573.5
P0A9J8,2739.4,2329.3,2606.5,2572.6,2600.4,2269,2472.7,2745.5,2509.7,2225.5
P00864,4263.6,3691.9,3406.2,4518.1,4296,3611,4122.4,4423.3,3509.6,3521.7
P00864,2907.5,2789.5,2777.2,3414.1,3354.9,2718.3,3113.6,3097,2718.2,3025.1
P00864,3715.7,3538,4186.4,3920.6,4438,3448.4,5576.7,4539.3,3879.8,3661.8
P08839,7486.3,9672,7963.2,9002,10750,8802.8,9772.1,9307.4,9264.5,8390.4
P08839,5443.9,6653.1,5444.7,6171.8,8075.7,6189.4,7351.4,6632.9,7174,6122.3
P32132,3110,3401.7,3074.9,3970,4038.7,3216.7,3793.2,4240,3539.7,3681.9
P0AE88,2662.3,2881.8,2326.2,3523.8,3444.2,3450.2,3610.7,3260.6,3225.2,3288
P0AE88,2208.5,2245.5,2613.3,2800.8,2848.7,2902.5,2741.2,2981.3,2801.8,2918.9
P0AE88,3629.5,3281.8,3825.5,4039.1,4003.1,4140.2,3782.7,4032.3,3962.2,4482
P42596,2345,1439.6,1740.2,1787.3,1446.3,1565,1623.5,2136.3,1417.9,2126.6
P75915,1091.3,1268.1,1034.7,1017.8,1278.6,885.75,1213.5,1445.6,1232.9,1120.5
P0AFG8,12194,12132,10868,12675,14198,11813,12968,12903,11147,11012
P15254,9132.9,9214.1,8040.2,10058,10624,1513.5,10478,10544,9529.3,9140
P15254,2930.5,2873.6,2550,3146.5,3295.1,392.43,2888.4,3196.8,2776.7,2543.8
P08660,1342.6,1587,1702.6,1601.9,1886.1,608.27,1592.3,1620.5,1723.3,1660.3
P0A786,1081.6,1177.4,1306.2,1335.7,1907.2,490.34,1769.9,1590.9,1384.8,1284.9
P0A9J0,18052,16533,16758,18623,21136,3942.6,19888,19787,17431,18094
P0ACC7,35848,34412,32387,35534,38307,4496.6,41031,37238,35256,35850
P0ABH0,5240.9,4900.3,4426.3,5473,6085,1029.8,5703.3,5507.6,5352,5101.7
P0ABH0,1746.8,1739.9,1552.5,1529.3,2114.3,150.42,1884.7,1796.7,1453.9,1477.2
P28905,2141.1,2555.4,2079.1,2374.7,2508.5,2150.5,2627,2840.2,2618.5,2066.3
P00490,1565.2,1412.1,1912.3,1471.7,1828.9,1510.6,1932.1,2053.8,1675.2,1495.1
P00490,3800.3,4608.5,3045.6,3736.4,5341.4,3301.3,3224.8,3933.1,3987.4,6673.5
P39160,9762.6,11783,9692.7,11521,12772,9339,12277,11957,10454,9931.5
P39160,2017.9,2417.5,2023.2,2662,3186.4,2119.9,2739,2858.8,2496.2,2395.6
P04983,2691.6,2710,2700.3,2839.3,2852.4,2384.2,2861.1,2733.3,2613.7,2413.8
Q46856,5352.5,7314.3,6396.1,6253.9,8516.8,5738.7,6766.2,6846,6204,5903.5
P0AFT5,2174.1,1788.2,1985.2,2309.9,2597.7,2008.3,2557.2,2616.2,2229.2,2226.7
P0AFT5,99.92,91.47,100.48,199.03,98.372,125.59,206.04,149.29,218.19,148.13
P0AES0,917.6,633.52,655.87,643.5,787.2,702.06,895.95,1114.7,918.28,643.03
P37387,16116,23018,16041,20207,24633,18725,22442,23361,20995,18399
P60240,3732.4,3368.3,3704,4209.8,4371.5,3411.7,4388.3,4022.4,4055.8,3869.8
P06993,14862,14546,13726,16131,16804,15184,16786,16671,15792,16079
P67660,9899.5,10904,8800.2,11862,12933,11445,12948,12545,11511,12256
P77737,3335.1,3094.5,3927.6,3659.8,4313.6,3648.7,4239.6,3782.1,3456.6,3819.4
P77737,9989.6,10252,9971.8,10708,12628,9841.5,12273,11668,10727,10581
P25516,10179,9514.3,8710.4,11375,11916,9380.2,11065,11749,10203,10111
P0A8F8,4827.4,4584.2,4999.6,4956.5,5252.1,4296.7,5576.9,4998.5,4962.7,4607.2
P0A7I4,4396.8,3946.8,3575.2,4630.7,4916.2,4054,5124.7,4739.3,4128,4827.3
P00909,3597.7,4042.2,3400.7,4151.5,5673.8,3294.4,4172.6,4771,4072.1,3919.7
P0ADE8,7503.9,7906.2,7736.5,8866.3,8826.7,7886.1,10088,8620.8,8386.5,8815.9
P42641,1928.5,1919.6,2473,2268.1,1996.4,2357.1,2700.6,2798.5,2339.7,2397.8
P42641,3314.2,3469.1,3413,3918.6,3998.8,3552.8,3985.9,4103.9,3713.6,4098.7
P42641,1223.5,1415.7,1223.3,1609.3,1533.9,1588.3,1554.5,1606.6,1606.1,1741.9
P0A8M6,5215.9,4895.4,4624.3,6090.3,6349.2,5277.9,6255.8,6296.6,5623.7,6008.1
P0A6U8,1831.7,1479.3,1369.1,1765.6,1993.2,1720.1,2171.9,1950.4,1342,2140.6
P0A6U8,3737.3,3350.4,3255.8,3907.4,4085.9,3555.4,4029.3,4356.5,3339.2,3988.9
P0AF20,1131.5,1187,1110.5,1491.3,1479.6,1330.6,1531.1,1468.6,1430.8,1222.5
P75796,1389.4,1092.5,1651.5,1230.7,1929.2,974.05,1311.3,1460.6,1514.4,1381.7
P64596,874.09,791.6,771.22,949.01,1027.5,907.08,979.13,1193.9,874.27,1000.1
P42593,682.56,673.54,380.72,592.23,699.97,740.08,500.93,675.28,766.68,797.82
P42593,1455.2,1147.8,1468.4,1129.6,1775,982.19,1362.3,1261.5,1237.7,1024.9
P0A894,792.96,702.7,810.77,825.95,830.16,555.88,862.96,786.87,951.07,561.12
P25516,877.69,730.09,775.44,1015.1,1070,857.19,893.9,1017.7,998.78,928.21
P25516,2912.9,3212.9,2584.8,4012.6,4372.8,3385.1,3900.3,3849.8,3151.7,3767.8
P25516,635.22,950.49,886.58,626.73,832.61,870.13,1178.9,1002.4,840.61,605.78
P25516,7085.9,4717.6,6768.4,6570.5,7817.2,5965.3,8048.1,7054.7,6176.6,4581.2
P25516,634.96,288.31,748.48,615.35,949.59,452.4,900.54,672.49,433.96,434.6
P0A996,16850,15678,14951,17233,17887,15839,18717,18062,16629,17603
P0A725,5014.1,4460.9,4280.3,5268.6,5449.6,4913.1,5574.6,5236.1,4690.1,5224.4
P0A8K5,515.8,510.46,349.12,546.73,540.82,528.15,393.79,451.27,579.35,400.99
P39334,163.29,160.2,291.11,221.18,279.08,101.85,345.33,202.86,146.53,194.01
P07102,5524.1,6059,6010.1,7152.6,6876.7,6074,7258.7,7175.7,7203.6,6149.9
P07102,9158.2,9050.9,8457.5,10314,10318,9258.4,11473,11999,10191,10139
P0A862,2686.1,3247.6,2543.4,3065.5,4088.7,2812,3592,3536.9,3169.2,3111
P63284,4682.9,4823.8,5288.9,5635,5469.1,4581.2,5376.5,5036.9,4979,4755.3
P63284,2171.6,1941.5,1728,2230,2868.6,2487.4,2230.3,2359.3,2203.3,2657.2
P63284,787.83,1164.1,634.19,775.57,888.26,1467.3,1340.6,819.01,957.32,855.44
P0AAF6,1942.3,1813.9,1769.6,2103.4,2561.3,1805.5,2133.3,2340,2149.1,1687.8
P0A6M8,842,815.63,775.78,812.03,1068.7,789.9,979.14,932.19,899.27,759.79
P0A6M8,3315.9,3047.3,3049,3489.1,4021,2981.1,4078.8,3835.9,3498.8,3534.3
P0AD61,6551.4,6248.7,6533.8,6797.7,6905.5,6100.2,7177.7,6635,5565.8,5650.9
P25748,786.19,903.96,993.88,1000.9,1171,852.32,1223,1304.1,1058.1,1014.7
P0A9A9,820.91,1279,876.39,933.49,1230.7,1052.5,1115.6,859.87,861.77,750.25
P0A9A9,734.41,1218.7,647.2,1246.3,1013.2,886.87,917.2,1005.5,1083.9,889.56
P24171,1154.4,1255.9,993.89,1454.2,1866.8,1192.7,1689,1230,1362.2,1397.3
P24171,1098.5,1270.8,1113.7,1601.3,1569.1,1409.8,1229.3,1506.1,1049.4,1745.3
P0A799,665.08,962.07,549.21,723.23,1114.2,520.3,982.37,1190,1058.1,590.49
P0A799,2918.2,3196.3,2751.3,2961.5,4724.4,2518.5,3733.2,3540.5,3103.8,2317.2
P0A799,5941,7138.6,6101.3,6929.3,9093.2,6146.5,9434.3,7544.6,7134.4,4557
P39099,2997.2,3482,3558.1,3510,3889.7,3373,6767.4,5936.3,4233.2,3097.7
P0A9B2,30385,31690,30298,34949,32366,27645,36508,32787,29938,28176
P0A9J0,2728.6,2399,2798.2,3461.8,3476.5,2854.9,3687.5,3276.6,2903.1,2859
P27829,1996.9,2258.2,1913,2380.8,3604.7,2365.8,2697.2,2778.9,2499,1481.2
P17854,2866.1,3943.7,2639.6,3589.6,4961.8,3006.2,4333.8,3652.5,3588.1,2856.2
P0AFG3,1851.3,1702.9,1780.3,2067.4,2561.1,1864.3,2120.9,2148.2,2252.3,3096.9
P22523,4440.8,4504.2,4088.5,5010.1,5133.4,5126.2,5128.7,5122.5,5379.2,5280.1
P22523,687.03,625.29,722.37,874.18,786.37,719.22,795.08,883.79,647.83,907.56
P12994,1717.8,1921.4,1632,2188.3,1945.6,2100,2060,2074.7,1802.9,1637
P12994,1681.4,1578.1,1455.7,1715.4,2083.4,1321.9,2153.2,1569.4,1671.3,1360.4
P23845,389.87,500.41,514.63,454.98,611.93,414.28,535.34,673.72,597.27,357.37
P0A6I3,2491.2,2369.2,2523.3,2774.8,2820.2,2874.4,2962,2666.2,2569,2304.6
P0A7B1,18702,16325,15940,19379,18641,16725,20274,18673,16420,17521
P0C0K3,1590.8,1802.5,1967,2019.4,2314.8,1627,2093.3,1903.1,1690.7,1163.6
P0C0K3,881.16,1177.7,636.87,1174.9,1570.4,1061.8,937.47,1229.3,949.42,1481.6
P39187,7426.4,9018.8,8001,8264.4,9488.5,8213.6,8453.9,9069.9,8680.9,8149.8
P39187,1212.2,1570.7,1376.8,1200.9,1875,1379.4,1833.8,1669,1553.9,1342
P39187,3664.3,4483.2,3671.4,4516.7,4766.9,4136.1,4503.7,3957.7,4439.4,3965.3
P0AFG3,7516,8215.6,7549.2,8803.3,8036.1,8021.3,9236.5,8710.1,8372.4,8026.9
P0A8L1,2083.8,2058,1999.5,2865.9,2617.2,2115.1,2642.8,2982.6,2666.7,3083.5
P0A8L1,1241.4,1522.8,1173.8,1620.4,1568.9,1535.5,1650.8,1845.5,1277.5,1749.3
P0A8E1,1324.4,2192.4,1645.5,1941.6,2277,1981.1,1865.6,2005.3,1971.3,1822.7
P0A6Z3,1294.2,2235.2,1277.9,2111.2,2828.6,2305.5,1928.6,2091.6,2410.5,2360.2
