Accession,TotInt_126C_Ecoli_12prot_MS2,TotInt_127N_Ecoli_12prot_MS2,TotInt_127C_Ecoli_12prot_MS2,TotInt_128N_Ecoli_12prot_MS2,TotInt_128C_Ecoli_12prot_MS2,TotInt_129N_Ecoli_12prot_MS2,TotInt_129C_Ecoli_12prot_MS2,TotInt_130N_Ecoli_12prot_MS2,TotInt_130C_Ecoli_12prot_MS2,TotInt_131N_Ecoli_12prot_MS2
P0AG51,23660,22903,24086,25879,26840,25856,26839,26335,24292,27005
P23869,2299.5,2550.9,1920.1,2578.8,2991.3,2285.9,2148.5,2678.4,2490.9,2540.4
P0ACU7,2158.3,3539.9,2294.3,2767.2,4673.8,2134.2,3258.1,3298.7,3191,2369
P06959,7519.9,6450.1,7636.9,8208,7648.9,6849.6,8073.1,7139.5,7231.2,7486.8
P13029,11793,13610,10736,12112,13853,10835,13547,13898,11957,11863
P32176,989.02,994.94,1128.7,1060.8,1017.4,1093.8,1119.9,1072.9,868.84,1069.4
P0A6N8,1764.7,2808.7,2007.5,2614.3,2590.1,2353,2638.8,2432.6,2222.1,2461.2
P23522,3031,4040.1,3296,3717.6,4552.4,3189.8,3578.9,3674.1,3863.4,3072.6
P32162,13213,23518,13929,18958,25319,17335,17416,19098,18970,23894
P33570,7600.1,7792.2,7393.3,8606.7,8461.5,7128.8,8479.5,7845.5,7314.8,7412.3
P21177,22748,19971,21484,24537,24568,20871,25248,25054,22101,22541
P0A8T7,1766.8,2274.4,2134.3,2784.3,2396.2,2064.3,2734.2,2322.9,2626.5,2780.9
P21177,997.63,1316.3,1015.2,1169.8,1367.1,1142.6,1586.1,1582.7,1638.7,1105.9
P0A6W5,2571.1,4343.1,2727.5,3333.2,4036.9,3555.4,3279.4,3721.7,3836.8,3052.3
P28304,10645,10542,10681,12943,12234,10958,11694,13319,10554,11183
P04825,1788.5,2251.9,1682.1,2380.2,2038.9,1828.6,2004.1,2187.1,2031,1971.1
P0AC19,5151.5,5989,5088.1,6054.7,6844,6040.9,6263.6,6701.9,6060,5834.1
P0ACF8,1767.8,2454.8,2403.4,2715.1,3155.4,2494.3,2627.6,2652.7,2515.1,1835.3
P31979,6451.4,6741.7,6141.8,7604,8095.3,6973.3,7978.7,7630.2,6547,7321.3
P00968,1435.1,1362,1319.7,1720.3,1557.2,1467,1376.4,1726.8,1420.7,1281.2
P08200,11827,15160,11653,13406,16649,11530,15228,15038,13351,11266
P25738,694.04,572.34,859.34,882.19,795.19,960.32,762.86,986.5,744.7,1011.6
P0A7W7,20110,23800,21054,27783,25372,22525,24691,23495,23664,22225
P09832,2937,2646.1,2113.7,3335.6,3465.1,2415.1,3186.1,3275.4,3048,3177.4
P09373,8692.1,9043.6,8272,9584.1,10588,8935,10106,10344,9002.6,8999.1
P0A9J6,4139.4,5832.9,4371.2,5022.5,6056,4646.8,5138.7,4993,4696.7,4575.7
P0A8V2,2391.1,2633.2,2892.5,2611,2721.6,2352.8,2994.8,2803.7,2430.4,2765.8
P76536,6123.8,8448.3,6151,8120.1,9148.6,6832.3,7563,8111.9,7414.4,6672.4
P0A6H1,12864,14559,13499,15061,18005,11671,14122,15356,13256,12976
P77243,270.12,418.84,337.89,538.35,597.58,368.25,461.63,705.34,174.03,303.5
P76113,1953,1986.6,1835.2,2225.7,2359.9,2170.2,2129.6,2508.9,2060.1,1952.7
P0AG14,6271.1,5834.7,5497.3,7017.4,5908.2,6032.5,6383.3,6121,5640.3,5916.3
P07003,23416,22048,20984,25740,26982,22846,27482,26426,23051,24240
P0A8H6,5859.5,4365.1,5253.4,5174.7,5807.1,5704.4,5797.7,5490.8,5595.2,5733.1
P0AES4,3561.9,3416.7,3676.5,4354.5,4587,4132.1,4135.1,4228.6,3922.9,4055.4
P0AF36,2271.9,2790.2,2188.5,2259.1,2942.8,2589.4,2486.9,2897.4,2338.5,2428.5
Q46857,11811,12426,9955.8,13772,15242,10487,12735,14087,11892,11118
P0A8J8,2382.4,2188.3,2290.5,3066.3,2762.3,2195.2,2750.7,2753.7,2434.2,2117.6
P0ACA3,5678.4,8773.3,5297.5,9025.2,13048,7291.3,8483.9,9578.8,7509.8,7323.7
P0AG30,7345.9,6837.5,7173,7554.7,8115.9,7532.4,7907.8,8017.5,7054.8,7629.9
P0A8T7,1594.7,1815.7,1454.3,1667.3,1647.2,1595.1,1445.1,1779.5,1451.1,1562.3
P0A8T7,2547.9,2444.1,2783.4,2696.5,2880.9,2747.8,2783.3,2891,2440,2631
P75913,1679.4,1646.1,1696.6,1821.9,2106.9,1549.1,2193.3,1844.8,1617.9,1659.8
P0A6K6,1054,2088.2,1419.2,1815.8,2120,1569.6,1894.5,1568.3,1794.2,1402.1
P17117,2288.1,3185.3,2355.8,3204.4,3403.2,2711.9,2915.2,2958.1,2658.9,2595.3
P0A6B7,67639,68780,61494,77303,87273,63486,73627,75567,67473,72663
P10121,4885.7,4747.1,4497.7,5551.9,5430.4,4783.3,5550.3,5358.7,4626,4329.3
P46853,7754,5060,7730.4,6690.6,8508.8,6866.3,8612.4,7903.1,6853.6,4893.3
P16659,363.06,720.6,439.72,480.55,509.69,524.92,672.2,649.93,565.51,580.41
P21507,6618.8,7961.1,6962.5,8454.8,7338.7,8367.2,7827.3,8329.1,6942.2,8469.4
P62623,2305.1,3099.4,2489.9,2984.5,3885.7,2994.5,3205.6,3483.9,3119.7,2623.7
P08839,6663.8,8905.4,7157.3,7446.2,8429,7133.2,8684.7,7756.2,8673.7,7017.4
P76187,583.42,821.98,659.09,709.69,671.53,936.02,570.46,673.64,633.58,690.03
P76187,4576.3,5070.7,4536.4,5478.3,5732.7,3885.4,6118.6,5507.1,5015.6,5331.1
P0A742,6292.4,5323.5,5541.8,6295.2,6100.3,5237.2,6440.3,6266.9,5758,6114.7
P0A742,1331.4,905.01,1410.8,1142.6,1256.5,1301.8,1757.2,1641.6,1341.1,1080.9
P0A6W9,1644.8,1559.4,1313.2,1713.2,1634.2,1226.5,1558.8,1918.4,1596.6,1392.5
P0A6W9,1094.7,933.46,1007.3,1079.6,1050.8,733.03,1352.7,1168.5,1027.8,760.06
P0AEN1,1544.8,2491.5,1766.4,2355.9,3116.2,1842.9,2294.2,2364.5,2444.2,1949.4
P45577,2846.3,2305.8,3372.7,2750.3,3835.8,3125.7,3545.3,2870.7,3027,3725.1
P37689,2301.8,3226.1,2525.4,3243.1,3939.1,2827.8,3376.2,3320.2,3287.7,2811.3
P77544,2313.6,2469.2,1830.1,2808.2,3276.8,2802.7,2705.8,2958,2897.9,2394.1
P0ABF1,791.21,861.14,853.65,984.45,894.63,751.07,1007.4,971.68,656.57,1112.9
P0ABF1,2785.1,2490.8,2929.1,3181,2921.3,2912.7,3522.1,3110.9,3208.9,3322.6
P25526,4078.4,4693.2,4174.5,4878.3,5717.6,4186.5,5304.4,5536.6,4420.1,4034.6
P33195,6963.9,6601.5,6111.4,8261.4,7954.7,7050.1,7702.8,8486.1,7466.2,7715.4
P28903,477.15,184,273.76,463.09,500.44,185.39,400.19,347.69,0,256.92
P77338,1843.9,1965,1833.6,2102.4,2158.5,1645.8,1914.5,1992.2,1889.6,2048.4
P37636,2348.5,1683.2,2118.4,2371.8,2441.9,2140.1,2188,2261.3,2543,2217.6
P0A809,2067.1,3088.7,2305.1,3030.1,3193.5,2097,2927,2828,2601.6,1840.2
P0A742,1302.1,1161.1,1135.9,1515.2,1216.1,1078,1448.8,1251.7,1321.8,1086.4
P76503,2522.3,3163.6,2354.8,3556.3,3557.8,3099.2,2878.6,3078,3105.5,3593
P21499,12631,11870,12080,14382,14416,12639,14208,13922,12250,13053
P0ADR6,4030.8,4473.9,4435.2,4994.8,5083.8,4176.5,4493.3,4813.4,4509.9,4902.6
P10408,13534,15442,12378,17040,19680,15105,16619,16686,16647,20164
P0AES0,2632,2872.7,2899.1,3093.7,3450,2700.3,3094.6,3244,3208,2487.6
P09152,8162.5,7665,7795.3,8366.9,8076.6,7727.8,8448,8898.5,7043.8,8107.9
P0A7V3,33485,31392,34590,34995,39494,35364,39175,37971,36681,35381
P0C8J6,723.97,1017.9,1093.5,1557.8,1494.8,968.33,1277.6,1073,1219.9,1527.3
P0AEB2,1326.4,1344.9,1336.3,1543,1680.9,1377.9,1304.9,1614.3,1313.8,1697.3
P0AC41,17497,16607,15754,18314,21688,15539,19105,19643,16138,15805
P0A8L1,25493,22418,24359,26941,27576,22873,29077,26979,25525,24473
P45523,2138.8,2541.7,2543.7,2160.8,3103.8,2584.1,2450.4,2655.7,2968.7,2450.2
P0A6F3,38369,40591,32872,48292,46062,38880,44108,44173,38535,39419
P0A698,5911.2,5981.4,5732.6,6228.9,6964.5,6122.4,6800.8,7503.6,6304,6382.5
P0A8V2,4678,5055.7,5243,4918.1,6916.2,4334,5254.7,6372.9,5946.9,6995.1
P0A8D0,1388.7,1569,1340.6,1570.8,1317.5,1253.6,1585.7,1924.7,1158.2,1262.8
P0A8W0,1573.6,1914.1,1781.7,1823.2,2201.5,1755.1,1701.6,1688.1,1499.3,1556
P0A8W8,3520.8,5149.7,3358.7,4389.2,4436.7,4040.4,4144.2,4373.3,3710.2,3822.8
P08202,1099.7,1074.5,1179.7,1310,1228.5,911.9,1243.8,1434.4,782.9,1182.7
P76142,6407.6,7647.5,6601.1,7680.1,7982.8,6895.2,8170.6,8092.5,7026.8,6301.5
P06959,33315,32455,34232,36275,35091,33410,37594,37063,34126,33468
P04079,659.53,955.06,773.91,728.33,1008.5,688.49,928.67,895.85,878.68,922.77
P23894,16266,13023,16611,15378,17704,1856,17264,16952,15044,16380
P09152,5193.5,4677.1,4857.6,5119.8,5020.9,459.08,5728.8,5041.5,4646.9,5219.8
P0A6P5,620.8,306.16,404.76,404.95,624.77,641.71,559.28,567.26,582.8,404.19
P21499,5920.3,4326.1,6358.2,4883.9,6746,4363.3,5392.6,6070.6,4913.3,4900.5
P75966,6284.5,5660.3,6050.4,6570.4,6262.9,6197.9,6950.8,6242.6,5867.1,6159.2
P23721,9645.8,10746,8756.4,11339,12772,9421.7,11577,12210,11096,10043
P23721,31908,34863,29340,38128,42368,31296,39826,40134,34556,32524
P0AA25,1805.1,2468.3,2114.3,2141.7,2606.7,1980.7,2377.5,2256.8,2130.9,2057.5
P33599,22836,25021,20579,26217,28659,22716,24390,24686,23704,30953
P0AEX9,1157.9,1381.8,1223.1,1070.8,1349.4,1093.8,1366.1,1316.3,1324.4,1131.9
P04846,2426,2448.9,2567.3,2404.1,2827.2,2145.1,2576.3,2689.5,2352.3,2273.1
P0A6M8,7348.6,6755.6,6753.2,7658.5,9310.9,6481.9,8583,8620.8,7425.2,7584.6
P08142,4000.2,4783.9,4293.7,5142.3,5090.7,4445.5,4634.4,5312,4782.4,4103.1
P06968,414.53,828.1,607.79,678.67,883.94,470.39,635.43,601.63,762.02,621.95
P00909,22915,27680,20449,26710,34408,23469,28094,28364,25646,23931
P0A6F3,54285,57716,49594,58872,66308,49373,62167,62106,53559,50236
P0ACG1,1240.2,1950.1,2727.1,2060.3,2179.7,1679.1,1571.9,1830,1852.5,3075.8
P0ABZ6,770.74,765.24,565.72,677.15,970.41,826.93,793.78,727.87,1065.3,912.37
P06974,3810.9,3821,3847.6,4356.3,4948.7,3967,4693.9,4587.1,4077.2,3980.2
P39401,3963.1,3326.5,3202.2,4253.4,4076.7,3153.9,4303.1,4509.7,3655.4,3142.9
P00350,21239,24226,20517,25095,28881,22558,25040,26077,23493,21792
P00350,8162.4,11087,9393.2,8747.3,11114,9161,10754,9879.1,9917.3,8793.6
P0C8J8,5373.1,6321.4,5452.1,6518.7,10560,5760.2,7899.1,6665.2,5927.7,6292.2
P0A9U3,1753.9,1862.1,1795.8,1922.1,1845.4,1427,1979.1,1721.7,1738,1864.2
P0AAQ2,664.58,756.8,437.71,679.12,618.14,5301.3,785.69,751.62,779.03,509.12
P00448,8123.2,9137.2,7072.4,8210.7,8901.2,7884.7,9212.3,9208.4,8492.6,8215
P68679,23165,21292,21648,23687,22427,23491,24159,23854,22207,24004
P76177,1276.2,1003.3,1076.5,1168.5,1469.7,1115.4,1302.5,1135.1,1099.9,1310.2
P76316,1387.3,1367.5,1453,1375.6,1694.3,1286,1757.3,1829.2,1286.8,1353.2
P0AG84,371.29,398.18,490.74,536.82,387.15,502.43,523.41,440.03,532.66,340.2
P0AG84,8470.5,8772.2,8380.6,8810,10320,9606.6,10601,10371,9587.2,9378.6
P0AEK4,6953.3,7902.2,7273.7,8884.3,9632.1,7454.5,9422,8934.7,7775.9,7411.9
P0AEK4,1209.9,1635.4,1382.9,1489.6,1690.9,1841.9,1489.4,1661.4,1485.2,1519
P0A877,1407.9,2360.9,1913.1,2051.6,2918.7,1915.7,2220.9,2615.7,2196,2077
P0ADT5,871.46,1710.4,1195.8,1477.8,1464.9,1312.9,1345.7,1928.6,1222.7,1190.8
P52644,1217.2,1050.6,996.07,1126.9,1108.4,1107.8,1075.5,1378,1355.9,1208.8
P75952,2832.8,2808.9,2757.1,2921.7,3563.3,2875.4,3168.7,3681.4,3216.2,3176.1
P0ADE8,1811.8,1760.1,1729.3,1652.1,1915.1,1577.3,2007.5,1848.3,1635.7,1713.8
P04846,2065.9,2056.7,2213.7,2441.4,2503.8,2337.7,2494.1,2633.7,2446.5,2560.5
P0A9C0,2215.5,2342.8,2128.2,2420.2,2532.3,2046.2,2588.3,2617.5,2186.3,2133.2
P17993,555.77,757.73,496.76,894.32,1139.8,942.93,634.42,818.8,1039.2,1271.2
P33937,3244.9,3207,3128.4,3429.3,3386.9,3312.9,3291.8,3668.1,3264.9,3119.8
P15639,1092.7,740.95,814.43,1005.5,1057.8,786.09,1213.1,841.81,970.39,1049.1
P0AC41,52227,46510,49392,55768,57883,43387,56486,52738,42007,33023
P0ACF0,22877,29771,24731,28886,34415,26312,31788,31274,30591,25172
P0ACF4,11035,14318,12235,15011,17083,12444,15400,15591,14376,12088
P0AG40,13302,13879,12122,15423,16255,12266,14394,15118,12885,12805
P0A6L4,8760.7,10319,8607.5,10070,12333,8122.8,10991,10771,9611.5,8370.6
P09147,4620.7,5073.1,4607.6,4939.2,5617.6,4521.3,5237,5358.5,4974.9,4222
P05055,8201.2,7475.2,8161.1,7763.9,9445.3,6856.3,8576.2,8993.3,7796.3,6361.7
P56262,1516.3,1908.2,1391.6,1999.9,2626.3,1678.1,1868.4,2266.9,2128.6,1859.2
P12008,6042.2,6488.6,5592.2,6766.6,7595.1,6022.3,7799.7,7208.3,6538.3,5933.4
P31063,13766,12775,13213,14285,15031,13471,15609,15582,13907,14341
P63224,2011.8,2071.1,2019.3,1887.8,2730.2,1780,2233.2,2071.8,1952.5,1834.8
P30850,6565.3,6724.1,5705.1,6660.9,7551.7,5677.5,6768.3,7024.3,5937.9,6822.7
P06612,5205.2,5251.9,5099.6,5871,5595.4,5168.9,5952.5,5651.3,5425.5,6312.7
P0AE08,12500,17875,12967,15827,19036,14682,16860,15834,15427,14272
P0AE08,3500,4368.5,3495.8,4043,5024.6,4034.3,4575.3,4385.4,3923.9,3419.3
P0A6Z3,12708,16971,13421,13709,19107,13919,16176,16030,16547,14795
P00579,27067,25166,27255,28737,29360,27015,30796,28554,25441,27107
P0A8N0,10274,9526,9901.7,10696,11174,10922,11158,10935,9734.1,9833.9
P0A6P5,13009,12428,11968,14006,13293,12239,13706,13249,11890,13077
P0A6P5,20621,22286,22368,21423,24121,22811,25515,23692,21812,23013
P0A7G6,6392.7,6368.9,6484.5,6870.4,7165.4,6123.4,7802.2,7070.1,6479.9,6231.5
P11875,7507.6,9502.8,7615.4,9461.3,12856,8972.3,9761,9736,9021,10904
P21888,1554,1624.9,1470.6,1452.1,2122,1714.9,2081.5,1991.4,1670.5,1659.9
P07395,8370.4,7914.4,8330.4,7591.3,10087,7357.5,9205.1,9103.1,8110.1,7259.7
P76113,2046.1,1738.3,1819.6,2043,2262.5,1925.9,2388.1,2298.8,1564.4,2033.6
P0ACV6,1303.4,1416,1042.5,1201.6,1727.3,1265.2,1522,1784.5,1412.1,1214
Q46803,1823.1,2119.5,1662,2200.3,2391,1979.8,2472.7,2240.3,1892.5,1917.5
P07762,3354.4,3170.9,3116.9,3221.8,3826.7,2769.9,3426,3401.1,3070.5,3082.7
P0A9R4,4148.9,2031,1592.3,2121.5,2639,2273.1,2273.6,3550.4,2021.3,2088.7
P32132,6813.8,6988.1,6824,8830.3,9261.9,7742.4,9110.7,8826.8,7820,7789.8
P32132,22261,22448,22040,23189,24645,21051,26623,23970,21405,21748
P0A6B7,918.94,854.95,949.09,1004.1,984.22,1000.8,1237.6,1019,947.38,812.59
P77522,942.55,865.04,1693.9,1525.2,2979.4,1611.9,2020.6,1984.8,1676.8,1566.6
P00561,7393,7242.4,7125.8,8580.2,7948.7,7538.5,8642.9,7936.6,7318.4,7265.8
P0AAD6,2408.6,2326.5,2590,2878.3,2830.8,2667.3,3017.6,2740.1,2480.5,2037.8
P52697,4601.9,6282.7,4813.1,5116.3,7218.1,5173.6,6420.9,6151.4,5725.8,4246.9
P06988,169.64,395.2,294.2,222.75,486.76,271.62,122.35,424.82,137.79,137.02
P0AFT5,1496,1758.3,1830.1,1825.9,2195.3,1490,1853.5,2265.3,1654.1,1828.4
P05194,439.92,665.39,338.08,453.13,814.09,419.41,688.38,767.69,473.07,607.99
P07862,1476.9,1405.8,1052.6,1296.8,1981.7,1154.9,1468.5,1502.6,1388.7,1303.8
P0AFK9,2142,2494.8,2046.6,2465.4,2854.1,2287.8,2818.4,2633.8,2489.4,1991.1
P33602,1182.6,1186.6,1004.8,1075.6,1381.3,1132.9,1542,1260,1242.5,1274.7
P67826,1873.2,2600.5,1753.3,2157.1,2708,2151.1,2436.1,2683,2294.8,2226.8
P76535,1569.8,1799.8,1712.5,2152.6,1822.7,1440.9,2251.5,1994,1711.1,1495.4
P11071,3731,3604.7,3594,4724.9,4217.8,1066.8,4352.8,4065.3,3648.1,4408.5
P77730,731.07,571.2,607.09,633.32,839.18,588.9,690.13,1159.1,587.78,694.95
P36683,9361.3,8091.7,8354.3,10116,10744,8553.6,9806.3,9759.7,9014.4,7938.7
P0A867,417.47,549.73,550.49,503.55,865.03,342.97,754.6,798.07,688.97,641.63
P0A6P5,518.1,800.2,707.34,590.72,606,608.29,671.41,613.88,653.3,635.43
P25516,977.17,1091.6,770.98,1148.3,1525.6,642.39,1022.3,1072.1,1000.3,1337.7
P15254,5511.2,5292.4,4553.4,6298.6,5783.2,5056.1,6311.9,6183.3,5373.3,5656.6
P21889,2164.1,1920.8,1399.7,2251.2,1995.6,1864.3,2417.7,2282.4,2137.5,2124.8
P21889,5021.9,4594.7,4937.7,5263.1,5717.7,4961.8,5933,5548.1,5488.5,5538.8
P14407,1091.1,795.87,823.76,1217.4,1337.6,905.76,1302.7,1362.7,852.84,960.75
P0AB77,7063.6,7348.7,6310.9,8483.8,8990,6721.9,9120.5,8499.1,7027.5,7750.7
P69681,2047.9,1922.3,2189.9,2035.4,2257,1678.2,1967.5,2398.6,1992.6,2020.5
P0AES6,12652,11788,12279,13061,14441,13083,15255,14024,13420,13474
P60651,207.12,197.1,188.1,163.16,423.13,263.52,114.48,359.11,340.9,211.09
P00561,2205,1834.8,1728.6,2221.7,2044,2003.4,2621.4,2017.6,1849,2037.8
P0AAC8,4145.4,5611.7,4619.9,4826.5,6111.3,4857.9,4987,5352.9,5185.4,4538.2
P77171,1431,1438.6,1327.3,1525.1,1749.3,1571.1,1719.5,1445.4,1396.8,1887.3
P0A8T7,5764.6,4747.5,5700.9,6127.9,7327.1,5166.7,6705.3,7172,6625.9,7016.3
P33599,1017.5,906.46,1892.1,1989.8,1491.5,1316.9,2047.3,1519.5,1854.9,1980.5
P64451,140.69,118.23,0,119.86,199.76,102.68,67.282,94.974,67.807,197.61
P26616,1787.2,1550.2,1883.1,1993.4,2188.9,1678.8,2226.4,1953.7,2135.3,1756.6
P04825,5656.8,5886.8,5296.6,6257.5,7564.9,5422.6,6995,6678.8,5888.7,6284.7
P05055,23734,21993,22079,23376,26834,21252,25953,26192,22921,25197
P0ABB4,8629.7,12728,8460.1,10542,15296,9077.5,11094,13082,10476,11583
P0A6Z3,21358,27958,23680,24005,29693,22100,26227,25941,23837,20286
P00864,6964.1,6595.9,6501.6,7934.4,8506.4,6649.2,7622.6,7569.5,7098.1,7189.8
P21513,6434.2,6354.9,6560.7,7015.9,7345.9,8107.5,7590.6,7521,7844.9,7923.2
P69490,380.9,487.62,520.81,227.71,423.11,493.79,475.16,425.76,389.7,467.66
P0ADZ0,6895.3,7164.4,7508.9,7496.1,7638.7,8342.5,7854.4,7733.6,7794.8,8174.5
P0AG90,13883,12384,12355,12925,13700,12537,13852,15044,13037,13910
P0AGG8,3367.6,4014.2,2809.4,3542.7,4807.7,3124.5,4014,3916.8,3640.1,3376.9
P05055,11206,10318,10323,12264,12748,11241,12583,12677,12077,10999
P0AE06,838.4,686.29,612.05,683.16,674.92,579.04,775.53,648.77,547.89,855.92
P77488,3208.9,4748.4,3063.4,4784.3,5768.9,4035.8,4506.7,4664.4,4803,5975.1
P30125,468.14,893.3,532.6,710.02,584.76,383.15,652.23,458.2,445.71,331.22
P04036,2089.1,2640.2,1685,2190.6,2975.4,1906.1,2170.5,2403,2177.9,1892.5
P07862,2115.6,3292,2765.9,2999.3,3622.6,2796.2,3166.7,2977.9,3636.2,2730.6
Q46829,1938.7,2365.4,1804.6,2821.9,2921.1,2249.1,2475.2,2426.8,2174.6,3038
P0A7V8,51065,49570,52265,54866,55684,53819,58483,57275,54525,54884
P67624,3239,4637.8,3235.2,3682.9,4508.8,3446.5,3615.8,3820,3541.2,3262.2
P0A7E9,10444,10380,10583,11382,11962,10380,12863,12078,10621,10182
P76008,1087.8,1086.5,1342.8,1475.3,1856.4,917.26,1241.7,1442.8,2484.7,1212.5
P0A6A3,1211.3,1267,1225.6,1331.8,1721.5,1001.8,1608.9,1464.2,1285.5,1496
P0AG27,2603.3,2599.3,2790.3,3082,2889.8,2654.4,3021.8,2757.8,2584.9,3013.4
P07014,16231,18858,17741,21698,20181,18835,21742,18779,17225,14584
P13009,2417.7,2914.2,2368,2672.5,3523,1880.6,3069.9,3272.8,2590.8,2209.1
P76208,1028.6,1009.9,1178.9,925.2,1455.8,1006.6,1611.3,1347.7,1167.5,1420.1
P00350,14844,16629,14769,17072,18863,14388,17585,17053,16515,16134
P0AFR4,9069.5,9396.9,8677.4,9238.5,11717,9439,10492,11152,9246,8601.9
P0A6F5,1908.4,2756,2138.4,2785.7,3385.9,2730.3,2897,2768.9,2951.7,3001.4
P0AFL6,12081,11441,11490,12884,14462,11665,13803,13353,12456,13035
P0A9D4,13204,11108,12517,13124,13914,12088,15235,14053,12452,9975.9
P0A9L3,707.24,820.42,910.66,881.29,850.06,683.45,631.11,1096.8,923.45,480.39
P0AED9,1991.2,1745.5,2629.1,2094.6,1944.7,1915,2014.9,2237.6,1818.5,2104.4
P22523,3572.1,3512.7,3717.4,3838.5,3887.8,3507.9,3863.4,3940.4,3647.9,3885.2
P76108,2003.4,2039.4,1636.9,1697.6,2506.4,1526.3,1437.3,2093.3,1868,2631.5
P12295,2964.2,3049,2956.8,3902.4,3912.4,3216.4,4260.9,4494,3474.5,3911.2
P0A9Q5,2141.6,1973.8,2583.6,2744,2601.5,2441.1,2567.9,2621.7,2340,2368.3
P76086,1535.6,1258.8,1402.9,1396.5,1748.2,1377,1669.6,1678.8,1495.5,1299.9
P00962,16525,14984,14259,17105,18841,15313,18502,18022,15228,15577
P77569,1010.2,1035.6,998.53,1112.7,1457.3,1107,1120,1088.7,921.34,967.14
P76216,662.23,937.09,811.71,692.63,988.86,653.8,888.05,1151.2,955.83,694.36
P15640,11371,15874,11011,13517,16172,11639,14431,14025,13718,11548
P0A7Y4,1524.8,1368,1555.3,1613.9,1719.1,1602.9,1739.3,1781.5,1314.8,1672.4
P0AB61,663.67,897.08,681.97,768.31,1006.1,577.96,985.57,911.65,809.32,706.81
P0AFF6,35457,49148,40700,46346,53880,37490,48064,47976,44680,41541
P60906,23972,25541,22933,28887,29650,24742,28611,27535,24102,26997
P0A817,16157,21201,15939,20576,25374,16079,21688,20878,19271,17136
P0A9C0,5568.1,5315.1,6091.7,5954.8,6578.7,4803.7,6835,6146.7,5988.7,5562.8
P0A6W5,3661,5613.3,4190.4,5730.8,6290.7,5117.6,6177.7,5347.6,5063.7,4507.2
P0A9B6,4745.1,5891.4,6121.2,7665.8,7548.3,1880,6931.7,5301.7,4486.5,6359.2
P0A870,25416,31473,25585,28439,42776,25209,33719,32866,29885,24932
P13482,1391.5,1420.5,1161.8,1420.9,1617.8,1085,1361.2,1568.8,1111.5,1395.8
P18392,3040.8,2949.2,2679.4,3377.5,3502.8,2927.6,3328.9,3383.4,3458.8,3342.7
P77718,3119.9,3003.4,3693.9,3591.4,3752.6,2749.9,3697.4,3467.6,3235.4,3387.6
P0CE48,17312,19781,16828,33632,23353,25052,22703,27378,20474,27118
P0A6K6,21760,29955,22704,25265,35053,22113,28205,26278,27650,22419
P10408,29386,31625,25864,32932,37144,27221,30372,31973,30602,40532
P21645,413.67,483.26,502.3,586.23,768.8,481.63,475.28,370.7,661.8,596.89
P30136,19559,19548,19240,22608,22367,18887,22625,21511,19267,22101
P30136,27804,26642,29271,30944,31932,23516,33251,30031,27427,29078
P0AFG3,73122,72247,73244,85613,82585,63568,80967,80946,70564,79473
P67430,524.08,494.36,632.94,771.02,723.44,588.24,932.44,915.15,923.88,710.92
P14081,4306,4437.8,4398.3,4587.7,4580.1,3621.1,4481.8,4539.3,4128.3,4311.1
P07014,29366,31026,28067,34144,38891,28062,32675,32525,30018,33359
P0AE88,24328,22005,24959,23250,24868,23637,24506,25334,22914,26744
P0A6P1,6541.5,11038,8598.1,9172.9,10916,8272.4,9742.8,9742.7,9731.8,8410.5
P0ACP1,3275,3180,4220.6,4145.2,3985.3,3128.8,4307.5,4323.6,4276.9,3870.2
P76142,1876.5,1887.7,2080.4,1953.8,2345.9,1737,2213.7,2478.6,2119.6,2014.8
P0A8T7,52195,49611,49036,53987,55514,50900,54733,54504,50082,53156
P64581,668.58,1495.1,974.83,442.32,710.99,599.61,687.53,2936.5,711.77,856.13
P23830,8160.3,7000.6,8314.4,7212,8336.1,9361.2,8679.8,9006.1,8678.1,8371
P42588,4632.9,4700.8,4465.2,4900.5,5255.6,4533.7,4983,5249.8,4384.4,4709.4
P10441,442.25,400.66,402.36,433.66,596.55,423.23,570.53,504.07,364.07,493.43
P0A9H7,1769.1,1708.5,1856.7,1974.8,2263.6,1742.3,2267.4,2006,1952.3,1955.5
P0AG20,4278,3642.4,5069.3,5004.7,4406.2,3507.4,4931.5,4614.1,4249,4850
P0ABA0,5508,5444.5,5050.7,5362.8,5610.9,5497.5,6205.2,5617.8,5289.6,5313.6
P39285,293.12,431.25,513.04,445.85,581.16,487.94,472.67,502.75,543.41,448.11
P0A8C1,1827.7,2205.4,1916.2,2270.8,2477.4,2135.4,2227.2,2360.1,2022.5,2103.4
P0AGF2,2542,2784.8,2062.5,2672.8,2874.8,2196.9,2596.4,2758.1,2836,2436.6
P0A7G2,1839.6,1414,1661,2340.5,2689.2,2293.2,4172.1,2343.1,2021.2,1892.1
P0A7B1,16521,14851,14901,17298,17872,16008,18517,17868,16627,16440
P0A763,3084.8,3628.4,3077.2,3746.7,3481.9,3371.1,3847.8,3661.1,3760.2,3271
P25516,530.68,714.55,791.54,706.88,833.67,587.74,782.64,777.33,616.45,788.61
P30859,3512.5,5932.4,3792.4,4937.3,7024.7,4473.5,5291.1,5734.6,5638.6,4232.9
P43329,10146,9574.2,10534,11404,11177,9643,11893,10388,9912.4,10011
P00562,3647.8,3305.6,2980.7,3186.1,3897.3,2888.5,3985.2,3957.9,3053.1,2992.2
