Accession,TotInt_126C_Ecoli_12prot_MS3,TotInt_127N_Ecoli_12prot_MS3,TotInt_127C_Ecoli_12prot_MS3,TotInt_128N_Ecoli_12prot_MS3,TotInt_128C_Ecoli_12prot_MS3,TotInt_129N_Ecoli_12prot_MS3,TotInt_129C_Ecoli_12prot_MS3,TotInt_130N_Ecoli_12prot_MS3,TotInt_130C_Ecoli_12prot_MS3,TotInt_131N_Ecoli_12prot_MS3
P64483,35214,44089,31047,40405,50093,34933,43467,44478,39324,34385
P64490,380.28,484,412.35,513.33,516.21,427.35,510.39,536.74,339.74,417.46
P64493,1021.4,1038,976.72,1090.4,1179.5,1233.8,1293.5,1001,978.14,1109.8
P64499,852.11,946,1054.3,1211.1,1086.9,1061.3,1268.2,1270.9,901.8,1064.3
P64503,6777.1,8462.3,7338.9,7519.6,9757,7109,8656.2,8722.3,7792.6,7289.8
P64506,1200.7,1367.1,828.34,910.03,1141.1,835.18,1011.3,984.68,949.47,753.17
P64515,247.46,153.39,325.68,443.58,376.73,363.73,372.63,358.59,360.34,461.58
P64534,13002,14368,11482,12444,16108,12075,13152,14315,12835,11509
P64554,4890.8,6304.3,4390.4,5457.1,7311.2,5111.7,7317.3,6354.5,6300.6,5011.8
P64564,2200.9,2231.9,1928.4,2379.8,2914.2,2350.6,2339,2542.6,2524.1,2453.7
P64581,5659.8,6107.5,6081.3,5854.7,6151.8,6139.2,5900.4,8077.8,5823,6478.9
P64588,34540,33154,33930,35475,40539,36331,34073,37934,33849,44864
P64596,11808,11148,11162,13402,14148,12392,14046,14319,12248,12663
P64604,24189,22863,23677,25609,25970,21176,28000,25969,23501,24871
P64612,28882,26089,28360,31089,35156,30006,32745,33292,29263,30824
P64624,47185,49464,47854,52847,61723,37451,57115,58731,51640,48635
P65292,27430,28875,77100,36554,38887,26967,33553,33331,34430,31512
P65367,3982.6,6357,4485.2,6486.9,9329.4,5544.5,6684.4,6529.1,7323.3,4530.8
P65556,20408,32745,21584,27183,33761,24613,28955,29455,29381,25790
P65807,2150.8,2923.7,2154.2,2777.4,3461.6,2512.5,2458.7,2559.7,2509.4,2323.2
P66817,5327.9,7126.3,4462.7,5297.9,7597.2,4757.9,6495.2,5970.8,6031.1,5027.8
P66948,64339,62582,63840,67666,75887,60368,73358,71347,64857,69810
P67080,26849,33886,27267,33184,39101,28044,34729,36120,31988,29030
P67087,22987,28758,22262,28063,31984,23562,27611,28709,25806,23399
P67095,29682,37934,31994,34537,45298,30309,36124,37375,33918,31742
P67430,524.08,494.36,632.94,771.02,723.44,588.24,932.44,915.15,923.88,710.92
P67603,3827.7,5813.5,4248.4,5008.7,6267.1,4140.1,5424.3,5594.2,4950.1,4469.9
P67624,3239,4637.8,3235.2,3682.9,4508.8,3446.5,3615.8,3820,3541.2,3262.2
P67660,37307,38138,33851,43146,46897,38063,45908,42889,40584,40089
P67762,4243.5,3778.4,4322.5,5133.3,4808.5,4318.5,4600.2,4831.5,4505.9,4987.9
P67826,12050,16801,11646,14354,18373,12285,15847,16930,14332,13226
P67910,98590,136600,94291,123380,167920,103190,136970,133990,118380,99844
P68066,100300,132880,106250,119310,149020,107430,127240,122970,117670,99807
P68187,108580,107570,112760,123100,129260,111890,133020,125550,116310,120270
P68191,97474,89235,96933,100230,103480,89751,106530,100360,98039,103200
P68206,52620,70308,52337,58883,74467,54781,59916,61488,58676,50517
P68567,8136.1,9126,8176.1,9197.5,10245,8113.5,10232,10184,9075.8,8012.9
P68679,63567,59549,60248,66970,66611,67180,68869,67953,63866,66621
P68688,3247.3,4223.9,3172.1,3446.8,4501,3506.6,3629.1,3608.3,4400.1,2837.9
P68739,21968,21248,21589,23082,25184,22695,25474,25570,22251,22363
P68767,150510,144010,144550,165690,173930,152020,176730,170300,153630,159840
P68919,267390,292970,279420,307970,348060,247350,327920,317590,312800,335430
P69222,8785.3,11230,9190.3,10745,13484,10960,11397,11369,12206,11129
P69228,15164,18783,16524,18831,21493,17505,19520,20214,17877,17635
P69411,29681,30834,28192,32438,32154,32490,35201,36182,34658,36996
P69423,3327.1,2784.2,3341.5,2976.1,3620.2,2963,4170.2,3088.5,3144.9,3371.6
P69425,19241,19528,17918,20361,22408,18990,21485,21264,19848,20731
P69428,33318,32163,31688,36243,35971,30413,36589,35424,33314,33656
P69441,235220,312610,243180,278660,342400,253280,290240,302650,281130,250220
P69451,158940,152050,151130,171710,183990,153640,184320,176930,157700,166000
P69488,2945.5,4666.6,3363.3,3913.4,5910.7,3139.1,4378.3,3946.6,4714.1,3286.8
P69490,987.65,1285,1356,1074.8,1430.4,1572,1439.2,1397.5,1426.2,1336.6
P69503,13145,21173,15927,17855,23583,15381,19793,17569,18379,17278
P69506,1306,2287.6,1607.9,1604.6,2515.8,1613.8,2011.9,2208.4,1901,1916.6
P69681,2047.9,1922.3,2189.9,2035.4,2257,1678.2,1967.5,2398.6,1992.6,2020.5
P69776,177630,174590,139220,160820,153110,160020,199780,188070,171550,177700
P69783,100280,132870,101080,119150,162840,111170,139690,127700,124950,99973
P69786,280920,261140,258940,294580,301230,269190,311240,300880,280370,298340
P69795,6251.7,6961.8,7377.2,7059.7,7771.8,6607.3,7881.5,8168.5,6923.7,7059.1
P69797,256330,283410,243130,301580,337920,257200,302120,311050,272050,291120
P69801,7351.7,5660.1,6166.6,6911.6,7102.4,6491.4,7530.1,7703.7,6792.4,7088.7
P69805,84004,81915,76596,88182,91679,67331,89264,86826,81305,96651
P69811,10354,13133,11029,13320,14425,11492,12807,13116,13569,12401
P69828,40444,54369,43873,47225,66392,37850,54059,52210,50243,41501
P69829,21605,25234,20528,24772,29733,22822,24000,26223,23961,22271
P69831,44906,41575,40873,49056,48617,45529,52724,51979,46514,48087
P69874,49474,52551,47094,56983,61711,50497,59906,59549,53264,54729
P69908,504080,486570,475560,545640,600840,468970,584220,568260,508650,517610
P69910,15887,16120,26376,16864,19064,14186,17841,17578,15888,15634
P69913,13283,12325,27260,13115,16709,42627,16040,16598,13709,15142
P69922,19251,18837,17175,22299,24757,12459,22938,22939,19957,21032
P69924,115860,143300,116180,133190,180280,112300,149790,148990,133240,113540
P69931,6472.6,8786.8,6667.6,8899.7,10553,7213.4,9884.1,8743.1,8172.1,7867.3
P71242,9636.2,9599.1,8973.2,11874,10196,10192,10249,9883.3,9122.3,8636.6
P75691,274380,277960,253940,302980,322270,253260,297130,312010,261240,275110
P75694,17640,23834,17828,21142,27103,19026,21025,21581,21102,19998
P75728,11504,10218,9680.1,13722,12506,11850,10062,13520,9129,14929
P75736,15532,20186,13959,18145,25715,14824,17976,20013,18110,17381
P75745,46605,46033,46406,50271,56113,48549,55614,53148,48613,48810
P75746,5330,5982.4,5095.2,6415.7,7334.3,5662.1,6080.6,6445.7,5894,5399.1
P75767,28066,31921,30166,35876,38271,31129,36232,35661,30530,33337
P75777,23919,23773,23344,25891,27092,25058,27969,27254,25920,24036
P75779,3903.7,4756.8,3779.8,4264.7,4904.7,3849.2,4637.4,5122.4,3874.9,3845.9
P75780,17953,12531,12152,13128,15012,11791,14705,17480,12859,12312
P75782,12677,11970,13203,13645,14498,13533,15318,13338,12457,13567
P75785,1873.3,2249.2,1847.6,2046.9,2135.7,2000.7,2353.1,2426.2,2035.3,1867.5
P75791,28815,29395,25815,32397,35389,27418,32712,34508,28336,28668
P75792,21501,24674,21013,25507,28920,22809,25781,26931,23561,22601
P75796,3040.3,2581.5,3388.3,2961.2,3759.9,2385.8,2946.8,3245.5,3164.2,3238.4
P75797,75491,76603,71297,82594,89508,73718,89396,86386,79249,83899
P75804,667.62,943.65,570.96,888.2,883.62,589.38,803.68,1048,795.47,796.46
P75809,6799.5,9009.2,6465.7,8783,10117,6669.3,8296.8,7873,7720.1,7308.1
P75817,1970.4,1877.4,1915.1,2372.6,2302.7,2048.9,2333.3,2263.2,2268.6,2321
P75818,5818.8,4802.3,6287.1,5834,6679.7,4966.3,6234.6,6677.3,6239.9,6699.2
P75821,11466,12010,13246,12125,15057,12331,14792,15060,12331,11351
P75822,2232.2,1846.7,1876.4,2374.4,2486.1,1918.9,2276.3,2414.3,2348,2227.7
P75823,97164,94143,91975,109710,111530,92169,111080,108650,96298,101710
P75828,16425,15624,15357,17599,19720,16173,18308,18072,15788,15945
P75829,2627.4,2334.5,3305.7,2175.9,3726.6,1966.9,3191.3,2917.2,2820.1,2488.6
P75830,3857.9,4055.8,3930.8,4312.7,4585.4,4624.9,5237.5,4990.2,4680.3,4836.9
P75838,9562.5,12635,9839,12556,17976,9855.6,12685,12283,10723,10399
P75849,8030.8,10240,7662.8,8961,11673,7310.7,9060.2,9623.6,8482.6,7496.5
P75863,37825,36723,38766,45206,47134,41171,44085,42134,38094,39585
P75864,133440,129550,133880,164010,154190,133290,155720,148460,137720,161250
P75867,7800.8,10220,8160.2,8732.1,10881,8516.8,8988.8,10127,9120.3,7521.8
P75874,34309,46676,33528,43673,53711,37318,46810,47836,41624,37727
P75876,135130,132560,135450,146190,154440,135510,156090,154390,141980,147870
P75913,26523,26369,25917,29634,32745,24438,32058,30904,27382,28959
P75914,29395,35953,29830,35227,43151,30447,38356,36200,34840,28929
P75915,5258.2,7011.8,5324.2,6450.9,7602.7,5406.8,7278.8,6907.5,6282.9,5257.1
P75919,2383.3,2293.3,2967.7,3265.4,3406.1,2672.4,3180.3,3450.4,2835.1,3239.3
P75931,40215,38691,38501,41971,44789,39790,46171,45177,38477,40026
P75949,64677,59983,57441,69932,75685,44097,74522,71952,61920,59122
P75952,8271.1,7962.9,7382.1,8012.9,9177.4,8464.2,9618.6,9712.7,9263.6,9020.9
P75954,15911,18581,15989,18092,20488,16852,19552,20106,17759,17207
P75957,13080,13003,12599,14911,16152,13293,14771,14583,13270,13522
P75958,14454,13206,13786,14174,16763,14489,16893,16955,14337,15260
P75960,19735,21428,21550,22567,23891,20698,22721,23178,20810,21517
P75966,20428,19792,19580,21580,20771,20004,23035,22639,20845,22470
P75974,32387,33289,32069,35898,39331,34897,38744,38878,34685,37242
P75981,14556,14193,15209,15817,15232,15288,16613,16581,15100,15892
P76002,18568,20213,23179,18806,25800,18225,22906,23762,22221,22085
P76004,19585,25960,18889,22501,27938,19169,24478,24607,22935,18639
P76008,3858,4136.2,3695,4528.6,5554.6,3925,4240.7,5101.1,5339.5,4238.4
P76014,26316,31490,22725,28719,34518,25365,29009,29402,27102,25338
P76015,51921,67273,50835,61652,77106,52828,68891,64637,58423,50639
P76016,9829.3,10212,9526.9,11812,12653,10419,12154,11329,11563,11352
P76027,47215,42745,44706,51099,55077,46637,55077,53615,46884,45086
P76034,10203,12398,10081,12085,14052,10245,13084,13974,12143,10691
P76038,526.32,947.96,611.94,482.99,732.68,798.55,545.05,748.25,727.63,630.84
P76046,27481,25958,28411,32538,33046,26183,34085,31109,30200,30602
P76055,28626,24688,28110,30931,31645,26377,31079,30115,26569,25141
P76082,399.21,334.47,183.5,369.79,259.89,398.25,213.25,281.23,309.26,202.25
P76086,7063.5,5885.1,6478,6358.9,7775.7,6136,7794.2,6987.4,6565.2,5902.1
P76097,10313,12632,9826.2,12288,15566,9844.8,12623,12122,11070,10456
P76104,1145.1,1278.1,1347.6,1270.6,1648.2,1448.7,1653.6,1553.9,1161.5,1667.4
P76108,144090,150180,135960,160760,174190,135580,172280,164650,150550,141460
P76113,55849,52420,49983,62220,66889,52261,67490,65567,55353,56276
P76116,120100,124440,117630,131200,143310,118360,138420,139020,125410,128710
P76128,57378,54841,54786,63877,67422,56167,68172,66579,57479,56751
P76129,4233.1,4239.2,3988,5552.2,5089.1,4118.5,4534.5,5303.7,5536.9,4375.6
P76141,21099,22330,20050,24425,26680,21875,24618,25000,22788,22340
P76142,30028,32743,28762,33682,37551,30240,37054,36086,32260,30068
P76143,91834,107580,89142,109490,124910,92538,114830,111910,101850,103680
P76145,648.3,932.86,680.57,555.35,1042.6,614.04,777.15,768.81,656.64,544.37
P76148,1418.6,1401.1,1133.6,1505.3,1416.2,1294.2,1340.6,1380.8,1258,1089.9
P76149,19208,21132,16523,20459,22974,17797,22336,22092,20156,18739
P76172,7501.7,9050.6,6448.5,7327.1,10446,7802.6,7914.9,8192.7,8479.2,6840.2
P76176,8492.4,9697.2,11058,9875.6,11708,11353,9488.7,10413,9699.5,8530.9
P76177,136480,138820,144710,147710,157790,143050,161650,158190,144210,146040
P76187,36913,39317,34202,40829,43849,35419,44764,40809,38509,38581
P76193,19585,19534,19189,21439,22852,19331,23387,22280,20254,19484
P76208,7000.6,7967.4,7540.4,7995.8,8884.3,7234.8,8816.2,8711.4,7650.2,9855.5
P76215,12280,11649,12617,13360,15845,12292,15797,14628,13277,12832
P76216,16588,17691,15260,18664,21026,15777,18925,19651,17017,15500
P76217,96262,96669,89652,104750,114730,90739,109430,108890,93907,99325
P76220,9098,8916.9,8603.3,10114,10677,9382.7,11202,10504,10325,9386.7
P76223,14808,19871,15039,17590,21756,14845,19436,17893,18337,16154
P76234,8611.4,9688.5,8062.5,9395,10739,8043.6,10133,10808,8764.1,8122.2
P76235,25140,26171,24167,27744,28972,25179,28441,28319,25263,26696
P76243,6115.8,9281,5930.3,6772.1,10081,6033,7278.6,7925.6,6866.2,5789.1
P76251,18404,21925,18467,21003,24737,18722,22546,22316,20376,18923
P76256,2087,2480.5,1895.8,2553.9,2685.5,1665.8,2864.7,2253.3,2307.6,2164.2
P76268,63570,66259,63874,74318,78225,68692,80118,75292,69173,69309
P76270,18029,26150,19195,22502,30868,20272,24505,23752,23547,18589
P76273,15288,15226,17326,17526,17988,20406,17876,19146,15998,17124
P76290,5682.7,6660.4,4880.1,5977,7905.9,5497.8,6931.3,6752.4,5629.6,5283.3
P76291,16372,17351,16430,18096,20042,18117,21273,19752,18078,16772
P76298,6042.5,6361.3,5805.3,7337.7,7742.8,6408,7877.3,7223.4,6752.6,6217.6
P76316,36076,47476,32599,44594,56577,34193,47787,46081,42891,37533
P76329,4345.6,5253.8,4115.4,4956,7042.2,4182.9,6034.8,5361.2,5264,4454.3
P76330,12403,17253,10623,14114,14299,8770.6,13932,11644,12293,16413
P76342,24469,25978,25948,28761,28733,26848,28409,28613,26044,27334
P76346,5070.9,7506.9,4505.5,6347,7620.3,4742.8,7246.6,6535.4,6259.8,5243.9
P76372,52954,50646,51635,58828,57715,54615,60823,57778,55391,56135
P76389,4360.4,3561.8,3532.7,3676.5,4473.5,3944.9,4677.4,4586.4,4385.8,4399.7
P76397,12279,11207,11009,12954,12379,11682,14858,12974,11622,12542
P76402,29558,34820,29863,32088,38721,31463,36957,34850,32522,32036
P76403,102340,98721,96524,110150,118220,101050,114280,115290,102510,107850
P76407,2641.7,3785.2,2286.2,3178.1,4389.6,2868.7,3545.8,3300.5,3606,2863.9
P76422,30196,36602,29041,36107,46848,29552,36833,37749,32802,32718
P76423,19523,19151,17974,20380,23201,16143,21187,21127,19252,17852
P76440,4644.1,5046.3,4674.3,4873.1,5339.4,4536.2,5568.3,5615.5,4588.5,4388.6
P76458,175400,238730,172620,211900,278010,180640,229930,238100,211660,191100
P76459,263190,319770,242640,312890,383350,255430,316500,331310,285890,267920
P76460,29560,27935,21544,30045,31129,29279,32015,34461,29419,32118
P76461,259240,255360,252380,283110,329750,247310,314130,302190,265390,265440
P76491,4335,3898.9,3691.3,5113.4,4797.4,4171.4,5154.1,5024.5,4381.9,4431.4
P76503,180240,173540,183000,196400,215990,185870,198910,199820,180650,205770
P76506,6539.3,6618.6,6661.4,7283.7,8046,7148.3,8245,7521.7,6936,7168.5
P76507,25310,23640,22980,26319,26218,25107,29763,27133,25556,26035
P76535,15968,16305,14542,17427,19438,14775,19347,18582,16460,15037
P76536,58362,76546,59229,71564,92043,63168,76836,76303,71918,61867
P76537,8528.2,8408.2,8313.3,8862.2,9033.7,8425,10406,9955.4,8367.2,8765.8
P76558,376480,342050,337970,402870,428180,337550,432900,410520,351910,359110
P76559,5501.3,6114.4,6225.1,6581.3,7283.6,5401.3,7364.7,6512.9,6856.6,6214.1
P76561,1024.6,1693.1,1145.8,1437.9,1337.6,1253.6,1639.5,1545.6,1329.8,1308.5
P76562,7032,8676.5,6613.9,8270.1,7694,7408.3,7234.1,8221.5,7572.1,9351.6
P76569,7100.2,8419.7,7583.4,8568.6,9608.8,7824.2,9208,9548.3,8160.8,7409.6
P76575,5171.3,4215.2,4664.2,4937.3,5801.2,4685.2,5007.6,4806.4,4431.1,3662
P76576,18077,24293,17699,22431,27081,19537,24619,23139,21929,20280
P76578,28268,26487,25392,28929,30448,27181,32719,30031,29201,28685
P76585,56087,51450,49395,60058,66724,50175,63689,62253,56153,52524
P76594,26212,22526,26217,25793,29263,23739,27830,28587,25705,28459
P76621,136860,147830,128210,154510,177030,134950,157420,159470,142680,146540
P76641,4892.9,5361.4,5576.4,5415.2,7889.1,5049.8,4853.5,5005.6,5029.9,6775.6
P76658,116150,119740,107170,128360,147280,108290,138800,134810,120440,113470
P77148,29845,32427,26777,32735,37251,28009,32474,34345,28948,31394
P77150,39902,44311,37035,45278,53885,36518,45532,48961,42068,39054
P77171,7388.5,7447.9,6931.1,7910.7,9195.1,7536.1,8550,7478.3,7595.8,7913.3
P77173,1205.8,801.24,993.7,1029.8,1027.3,1172.4,1176.7,1330.6,1094.5,1077.4
P77181,1502.2,1783.6,1322.1,1812.5,2111.2,1410.5,1519.4,1661.2,1425.6,1557
P77182,37550,36403,37609,40986,45080,28685,43527,40959,38565,42871
P77202,12858,16413,10565,14572,17815,14108,16974,16512,13629,13385
P77212,17540,19161,16653,20831,22416,17834,20307,21596,19251,20085
P77213,22063,23572,19695,24902,27893,20517,24866,25633,22388,21446
P77243,89528,85025,88339,93640,103690,80808,105620,99837,86210,86168
P77245,863.23,821.62,924.77,1063.5,974.89,897.84,953.75,893.3,614.2,889.99
P77247,18481,24318,18091,22374,27385,18566,24321,23107,21150,17571
P77252,881.41,1185.7,1154.7,1193.8,1127.3,960.59,1226.2,995.46,1114.2,1228.7
P77257,2106.6,2337.2,2103,2345.4,2555.2,2226.6,2610,2676.1,2396.4,2207.2
P77258,320.02,529.57,354.55,154.5,482.66,371.33,308.46,457.16,477.97,123.88
P77269,15870,20050,16245,17751,24065,16293,20110,20708,19142,15700
P77279,6874.1,10111,6900.9,9081.8,10734,7359.7,9037.5,9216,8094.4,7108.3
P77280,1590.9,1725.4,1603.8,1801,2474.2,1788.8,2247.9,1933.5,2006.6,1853.6
P77293,6133.5,6144.6,6242.7,7100.3,7030.2,6481,7887.5,7214.1,6357,6533
P77300,5082.6,5832.7,5551.4,5279.4,6942.4,5291.9,7443.9,6274.3,5769.1,5306.2
P77304,9688,10760,8270.7,11476,12846,10442,11401,12176,10724,13988
P77316,14640,15108,13101,16393,18062,13883,17784,16713,14635,15389
P77318,10201,12861,12712,13457,15172,10304,13631,13064,12638,11560
P77338,47388,42629,44543,48522,51224,47741,52621,51520,46249,49021
P77348,74046,73904,72689,80169,85530,74360,86080,84455,75018,75348
P77360,21467,22405,20694,26121,28321,17269,26781,25653,23179,24645
P77376,37870,45409,35426,41864,55464,35991,41574,46203,39891,36641
P77395,49399,68465,49868,63000,79563,59420,69946,68655,64831,57748
P77398,50768,73892,25802,39427,52471,29381,35651,27814,19966,77910
P77399,169200,163600,170050,185420,188610,137900,194790,185900,177400,183720
P77432,1022.3,1454.3,852.56,906.18,1065.8,1223.9,1289.3,1090.8,1197.7,890.82
P77434,23695,24982,24154,26591,27898,25181,27402,26526,24833,26899
P77444,2603.3,2919.8,2499.6,3438.9,3834.8,2565.4,3082.9,3229.2,3252.1,2655.1
P77445,15898,16070,15202,19049,18069,15313,18069,18457,15551,16268
P77454,14742,19732,15002,16948,23334,16457,20491,18362,17941,14758
P77455,1494.1,1350.5,1423.6,1694.5,1986,1147.5,1586.8,2132.1,1481.7,1685.5
P77488,94664,90406,95215,100340,110700,92613,112020,105770,95729,101230
P77499,11913,14473,10139,12990,16143,11707,14390,14619,12258,13522
P77504,2505.3,2348.9,2098,2418,2142.4,2357.5,2582.8,3197.1,2883.4,2443.8
P77522,6194.1,6964.5,6863.6,7604.4,10428,6932.4,8377.8,8273.5,7726.3,7504.9
P77526,19380,21867,19710,22692,23695,11736,23148,22918,21387,20355
P77529,13875,12257,12454,13662,13956,12088,15358,14297,13237,13898
P77539,7681.9,7458.3,6424.5,7323.3,8962.4,6847.6,8311.4,9147.6,8013.8,8553.6
P77541,41458,43599,38864,47754,55098,37514,47819,48948,40858,40728
P77544,16690,21388,16063,19866,25391,17438,21738,21495,19411,17724
P77552,27962,37646,33815,33767,45239,28736,35493,35462,34421,31352
P77554,37717,39800,34000,42814,47719,32760,42221,43749,35966,38542
P77569,4788,4549.2,4819.9,5581,6141.7,5114.6,5062.6,5329.5,4498.6,5032.8
P77570,28406,32626,26416,33344,39249,28066,34394,35113,31189,29734
P77581,173340,170140,161010,190310,209780,159360,191790,198860,170850,174020
P77611,1916.6,1706.3,1944.4,2044.7,2119.9,2172.9,2171,2118.3,2141.4,2350.5
P77615,5663.4,5401.4,7208.8,7520.4,8212,5948.2,8126.9,7178.6,7870.7,8356.6
P77619,1497.3,1676.9,1647.1,2059.9,2291.5,2076.5,2390.6,2024.2,1844.2,1664.1
P77625,4307.5,4644.8,4012,5085.6,6003.4,4274.9,5222.9,5445.6,5284.4,4573.4
P77634,549.15,560.24,449.04,620.13,879.82,474.33,602.16,573.17,645.18,769.44
P77649,4901.9,4911.9,4353.7,4435.3,6306.9,4437.9,5693.5,5795.6,5209.8,5105.1
P77674,58814,60430,58115,64002,72968,51029,67649,65287,58095,59129
P77689,12704,11574,12637,13443,14849,12223,13741,13843,12920,12650
P77690,827.19,892.06,875.84,937.61,1494.8,857.85,1341,885.58,764.87,1162.1
P77695,24575,30258,25424,28370,33811,27606,29722,30096,28005,24625
P77712,20735,27142,20902,25039,29335,19667,25953,26219,23487,21693
P77713,4401.6,4942.3,3707.7,4789.2,6023.3,4546.7,4762,5467.1,4744,4447.4
P77717,3974.6,3613.5,3286.4,4068.5,3906.8,3566.7,4989.4,4515.7,4043.6,4058.7
P77718,75266,74560,74713,84712,90956,75195,85439,85353,76016,87142
P77721,5260.6,5022,6095.7,7448.3,7777.7,7216.4,6888.2,7421.5,7396.4,6368.2
P77730,10617,9218.3,9149.6,9989.8,9776.2,9538.9,11175,10877,9962.6,10749
P77735,38209,53546,34772,46214,61294,35891,50385,50546,46454,38942
P77737,137950,139940,141240,152650,174420,141230,173580,161230,144670,146550
P77739,22098,29983,20790,26005,37106,22928,30750,29079,26732,21438
P77748,30698,29133,29735,34193,34026,30755,34611,34361,31245,33850
P77754,70491,81104,73116,82770,96278,73172,91008,88187,84858,78178
P77756,33450,36707,32032,38536,47036,29903,39987,41541,35264,31685
P77766,1478.2,2112.3,1673.3,2155.1,2515.5,2442.3,2573.2,2126,2518.6,2477.5
P77774,32104,31218,30868,35232,35838,31701,36805,35999,33058,33179
P77781,12254,13636,11938,14340,16942,8895,15149,15285,13938,14336
P77788,5811.8,6120.2,6227.9,6025.8,7370.8,6064.5,6349.7,6090.7,6566.8,5698.8
P77791,2870.5,3079.5,2703,3397,3760,2707.3,3346.8,3663.8,3211.6,2797
P77804,59075,62646,55423,64694,75936,59688,71730,70119,67201,58840
P77806,415.39,418.2,597.85,761.21,969.87,673.98,722.8,526.44,537.8,502.08
P77808,43036,46259,38968,46355,56220,39077,49344,48833,44466,42090
P78055,9615.9,11212,9224.6,11894,13206,10007,12778,12574,11004,9944.3
P78061,1885.7,2246.9,1708.5,2220.1,2494.3,1697.1,2145.5,2487.4,1971.7,1975.7
P78067,34542,37782,34741,37882,44460,34175,39398,40969,34364,33685
P80668,300.42,263.68,171.62,209.28,179.45,176.27,211.28,206.77,312.58,171.7
Q06065,58557,51701,56193,60462,62764,51413,69169,65318,56156,55088
Q2EET2,2591.2,2194.5,2199.5,2719,2591.1,2731.6,2888.8,2472.8,2522.5,2524.1
Q2M7R5,9753.6,14644,9988.4,13468,17380,12034,14091,14790,14480,12306
Q46798,1715,1637.9,4117.4,1938,2059.4,1766.8,2207.7,2357.9,1602.9,2237.8
Q46802,15867,14529,15215,15825,17707,15513,18070,17469,15706,16878
Q46803,30241,30493,26705,32220,35950,28345,34840,34830,29472,29923
Q46808,974.84,941.11,798.33,828.9,1074.5,1064.3,1063.8,1193,1031.9,1370.5
Q46812,6418.9,7371.2,5670.4,7497.8,7812.3,6325.1,7610,7157.3,7013.8,6948.5
Q46822,6739.1,6951.1,6360,7687.7,8842.5,6900.3,7882,8038.4,7085.7,7733.5
Q46829,203210,206080,199850,226910,241880,196500,239080,228530,209190,217190
Q46845,147580,142670,151690,161240,178900,146450,178240,178450,160240,161620
Q46851,47021,48477,49374,54648,58741,49359,58402,58196,52068,57947
Q46855,1301.5,994.7,1264.3,1517.7,1655.9,1277.6,1428.4,1628.9,1799.7,1325.2
Q46856,42250,56289,45326,53697,62583,45025,53371,54408,50309,45456
Q46857,137030,159780,127860,152060,192430,127290,157470,164930,148030,135420
Q46863,14904,13854,13692,15804,15844,13032,16349,15744,14237,14246
Q46864,7458.7,7983.4,7648.2,8534.7,10870,7851.6,9246.1,8769.5,8500.7,9192.1
Q46868,24204,29056,23085,26496,31125,23584,26961,26603,26001,23502
Q46871,16628,18996,14962,19611,21476,15269,20049,20947,17499,15916
Q46893,23944,29713,21513,28461,34395,25218,27606,31290,27105,26941
Q46915,2691.3,2801.3,2721.6,3474.2,3740.3,3044.7,3130.4,3457,3146.4,2781.9
Q46919,5196.6,5685.9,4939.7,5569.2,6550.6,6276.6,6086.2,6167.2,5733.7,5239.8
Q46920,41244,46672,41589,46488,52623,42758,46417,47758,44781,43909
Q46925,156.69,306.28,137.32,199.69,336.06,89.908,272.28,374.64,290.21,163.57
Q46927,21185,23454,20286,22990,23509,17465,23232,22239,18995,21249
Q46938,2457.7,4071.6,2447.5,3363.2,4379.1,2604.8,3880.2,3359.3,2732.5,2747.3
Q46948,2769,3925.7,2437,3196.9,4555.6,3031.7,3225.2,3393.3,3209.1,2788.4
Q47146,547690,526710,523970,593940,628250,531940,629500,612220,568890,620500
Q47147,26209,23759,24951,25976,27386,25559,30304,30495,25487,24484
Q47150,5791.5,5791.6,6048.8,6006.1,7560.5,5805.4,6304.5,6572.7,6150,5841.2
Q47622,4523.8,5076.8,4714.6,4631.3,5205.9,4511.9,5619.7,5502.7,5157.5,4885.7
Q47679,5252.2,5890.2,5376.1,5744.5,7418.1,5298.7,6596.3,6878.2,6151.6,6080
Q47690,10078,14101,10125,12507,16937,11801,13842,13562,12765,11172
Q57261,56934,55943,57227,62136,67398,60000,67718,64672,60560,61066
Q59385,6657.8,6802,7318.3,7709.2,9014.9,6809.1,8157.9,7560.9,7279.1,7370.8
Q93K97,6457.3,8192.4,6070.7,7398.2,9931,7394.3,8709.3,8857.8,7986.1,6882.1
