Accession,TotInt_126C_Ecoli_12prot_MS2,TotInt_127N_Ecoli_12prot_MS2,TotInt_127C_Ecoli_12prot_MS2,TotInt_128N_Ecoli_12prot_MS2,TotInt_128C_Ecoli_12prot_MS2,TotInt_129N_Ecoli_12prot_MS2,TotInt_129C_Ecoli_12prot_MS2,TotInt_130N_Ecoli_12prot_MS2,TotInt_130C_Ecoli_12prot_MS2,TotInt_131N_Ecoli_12prot_MS2
P30852,2759.9,3319.2,2876.1,3220.2,4300.2,3142.2,3550.5,3250.5,3376.2,2607.3
P30859,68655,98270,76603,81908,102350,75697,87330,85797,83971,69666
P30860,4407.1,6350.6,4874.8,5435.4,6656.9,4974.3,5738.6,6398.9,5111.7,5013.1
P30863,15122,17091,15577,19019,20385,17853,18524,19204,18063,17563
P30864,59452,59105,62337,65159,72732,64662,68846,67454,58742,59773
P30870,172040,163380,165520,187330,186030,164190,196670,189780,165740,177820
P30871,48349,51562,48441,57841,59267,52900,54479,56946,50666,51797
P30958,309210,291040,305180,336700,344270,301270,353060,339910,304520,314490
P31057,43448,51429,39742,49834,59755,42166,52660,53465,46061,38954
P31060,23358,23434,22482,26231,27991,22775,28576,27431,26173,25588
P31063,34821,30746,34602,36956,37333,33981,39214,38020,36103,34723
P31064,28345,26681,27301,31846,32879,28665,36413,33825,31160,31742
P31068,2432.8,2658.4,2329.6,2797.5,3252.2,2673.9,3153.9,3287.2,2786.3,3189.3
P31069,8915.8,10251,8238,10627,11866,9930.7,10029,10439,10400,9245.2
P31119,6882,6808.2,7575.9,7632.7,7940.1,7076.9,7902.8,8055.1,7241,7472.7
P31120,171410,166450,166350,194900,192870,175580,197020,189690,169060,176800
P31130,1457.7,1946.4,1419.1,1765,1912.9,1929.6,2378.4,2249.5,1865.2,1998.9
P31131,10297,11598,9084.3,11857,11982,10189,11689,11424,11344,10542
P31133,42780,45572,40641,47040,47428,43161,52043,52079,47335,45357
P31142,68455,92716,69575,85571,104410,78581,90156,89041,84528,72808
P31224,77930,78641,72250,84478,90618,80977,87702,88298,80098,85705
P31433,39192,35814,36171,40370,40950,38479,43149,41019,38233,39540
P31434,2481.4,2082.2,1957.2,2316.1,2652.7,2245.4,2394.2,2328.1,2097.3,2490.4
P31441,1743.3,2180.5,1728.1,3026,2622.8,2051.5,2598.3,2241.9,2454.4,2171.7
P31455,49229,53141,46284,55700,61237,51204,51477,59645,50228,50670
P31460,25352,28553,25694,31647,32488,27241,31101,31080,29813,30022
P31473,25541,26626,26082,29438,32752,27149,34400,31598,30393,29090
P31475,1208.4,1272.5,1202.9,1811.3,1419.3,1305.1,1598,1369.1,1430.5,1501.4
P31545,3553,3418.6,3202.8,4400.1,4549.3,4013.8,4101.5,4344.2,3643.1,3749.9
P31550,48146,54743,45579,57731,62698,47827,61596,59984,51703,47207
P31554,46287,49325,37898,46242,57802,42289,51773,51678,46618,40356
P31600,1099.3,1065.7,1187.2,1239.7,1262.4,1016,1102.6,1190.6,1291.8,1070.1
P31658,73676,98126,82731,91928,113390,85766,95807,96805,93098,80984
P31660,58374,56701,59092,64870,68569,57893,69779,65548,60910,64550
P31663,196550,192150,186690,217800,225190,198800,218700,227440,192410,211230
P31677,97969,91786,93734,109450,114540,96949,113920,110030,99049,99727
P31678,7730.8,8958.7,7375.5,9114.4,10571,8125.1,8855.5,9258,8588.8,7987
P31680,13051,12770,12869,14029,14250,13278,13928,14898,12758,13766
P31802,16226,16597,16881,19143,21114,18303,20350,20545,19121,19815
P31806,62373,61876,59353,69459,76720,59700,72474,73349,65711,69979
P31808,51345,55589,52908,59532,63158,56088,62914,60424,57930,58330
P31825,2133.6,2252.5,1904.4,2294.1,2730.4,1934.4,2342.6,2399.6,1984.8,2502.7
P31828,1091.2,1173,1124.9,1214.6,1446.8,1128.5,1252.4,1318.1,1396,1243
P31979,151430,157190,150330,178950,192920,158180,184920,177970,165130,179720
P32053,12480,11974,10686,15002,14022,12753,13331,14358,12668,13810
P32055,2470.9,2160.1,1829.5,2106.8,2641.2,2064.4,2236.2,2212.8,2398.7,2385.5
P32099,11640,12694,11501,13924,16263,13218,13993,13674,13642,15095
P32125,6017.9,7719,6054.2,7135.6,8479,7962.7,8199.8,7595,6681.9,6618.6
P32131,53039,53824,51627,60370,63275,54666,61460,60197,53313,54481
P32132,179840,185280,172530,204150,211560,177980,206510,203500,174910,184790
P32141,7278.3,7269.7,5872.3,7804.1,8783.2,6230.2,8888.8,8478.4,7012.1,6366.1
P32144,35896,43129,33773,42360,47552,40535,40346,43525,38684,36610
P32157,47397,47663,48730,56672,59329,51185,58187,56283,51991,53354
P32160,3037,3168.5,3308.7,3697.3,3456.5,3284.6,3613.3,3563.4,3306.6,3446.4
P32162,48581,61181,48712,54412,71023,54245,58430,59139,55844,56650
P32166,1310.3,1370.3,1476.4,1615,1647.6,1664.8,1689,1744.1,1451.9,1831.2
P32173,4804.5,5421.2,4883.2,5415.7,6300.4,5092.9,5823,5738.2,5184.4,5040.1
P32176,124810,123620,128350,139790,148320,131170,152840,143140,134630,138460
P32177,16375,18069,17139,19925,21198,17077,19838,20366,18412,18768
P32662,25407,33133,27194,32041,37201,29304,33954,32119,30840,26490
P32664,22498,29796,19998,26742,32346,22822,24183,26858,24334,26371
P32669,2193.3,2620.9,1959.1,2021.5,2859.5,1823.4,2235.3,2285.7,2288.7,1959.8
P32680,5711,7915,5146,7037.3,8117.2,5521.1,7071.9,7798,6756,5558.6
P32684,41618,39015,43348,47340,49678,45092,50024,46463,45680,48594
P32685,12381,13145,13144,14627,14658,13214,14228,14365,13784,13553
P32695,23357,23516,24163,27444,28273,23686,28803,27067,23912,24728
P32703,3668.7,3331.4,3646.1,4086.1,4510.5,3710.2,4361,4127.4,3902,4157.5
P32705,26899,24498,26121,28012,29509,25622,30092,28904,26881,26316
P33012,3447.4,4382.9,3730.3,4813.3,5364.8,3922.1,4934.5,4847.4,5046.9,3877.7
P33018,10414,13688,9770.9,11844,15497,10367,14094,13323,12427,10143
P33025,10390,13503,12487,13751,12291,12879,15543,15537,14700,12465
P33030,13569,14022,12545,14527,17806,13162,15688,16279,13195,13375
P33136,178390,184210,179040,206320,213850,195110,213730,213190,199840,222150
P33195,235880,222850,230130,260920,271040,227230,272080,262890,233800,238340
P33218,35447,33618,35410,37805,41336,36565,39407,40500,35953,38153
P33219,12681,14474,12966,13747,16596,12999,14411,14145,13847,10947
P33221,13142,13312,12202,14333,16932,12338,15366,15374,13392,12331
P33224,24143,22972,24030,27613,28780,23323,29043,24827,24852,24094
P33232,19838,19673,20464,24476,25692,21500,24717,23877,20769,21016
P33355,15376,11074,13885,12960,13690,13162,9909.4,13989,11143,13444
P33358,15809,15134,15425,16705,16127,16265,18514,18156,18006,18016
P33362,48198,69819,53465,61191,74430,55961,64375,63907,63861,54615
P33363,150850,148420,149810,167260,178060,146430,174710,169160,152800,157030
P33368,6539.8,7801.9,7417.1,8574.1,10431,7828.8,9561.9,7991.7,8143.6,6368.4
P33371,3841.4,3776.1,2999,4496,4371.6,3764.4,4536.9,4963,3878.6,4230.7
P33570,121490,110050,112110,129140,134790,112780,134720,133190,114600,118480
P33590,35503,45438,36849,43813,46071,42105,44031,48974,42260,39344
P33596,1014,1065.7,1102.6,1343.6,1441.4,1150.7,1332.8,1485,1565.2,1485
P33599,157570,149920,155420,178680,184260,161850,187080,177900,162620,170260
P33602,455920,429940,457220,503020,507270,450600,512110,498300,454100,473950
P33607,3520.3,3797,4287.2,5505.8,4903.2,5049.8,5364.9,4713.7,5531,5010.7
P33643,44609,41954,42084,49495,51544,44503,51541,51045,45830,47940
P33644,29060,32545,27018,34685,37900,30287,34716,34518,31235,28485
P33667,9820.6,10491,8993.9,10480,10796,9592.8,11469,11055,10018,9437.9
P33913,21497,22189,21606,24148,26758,25994,23608,25090,22740,23746
P33919,11765,11483,12050,13822,14043,12857,15199,13762,13448,12363
P33920,19315,26165,19191,23480,29561,19950,24526,23704,23156,19200
P33937,33875,34712,33063,37154,40024,35564,38963,37998,35287,37475
P33941,5284.3,5141.6,4637.7,5254.1,5290.6,5271.4,5968.9,5543.3,5455.1,5695.6
P34209,24297,27459,24816,29671,33781,25290,30508,29219,27253,25432
P35340,229160,251520,225090,260510,287060,229060,265200,261760,240140,240900
P36548,23912,22751,23920,28286,28540,25853,29746,27950,27190,28775
P36553,24075,28382,24705,29767,32580,26265,30334,31292,28417,26685
P36562,10095,11983,10250,12598,14586,15801,12320,12845,11871,12574
P36566,19458,20446,20684,22586,25566,21258,25185,23344,22181,21149
P36645,8230.5,9426.4,6398,9349.4,12497,8290.4,9580.9,10286,8429.7,7521
P36649,16451,16679,16231,19978,20305,15375,19083,19305,16282,17452
P36655,4620.3,4023.2,4712,4882.7,4880.7,3969.6,4898.4,4820.6,4691.9,4655.4
P36659,135590,139850,137120,156490,155890,152100,148540,156610,147600,159500
P36672,13863,13469,13132,14638,14606,13372,15832,14778,14182,14758
P36673,20478,20127,19899,22844,22484,21465,23533,22717,21030,22174
P36680,77280,76034,75930,86141,91688,82779,93546,90679,84223,85619
P36683,1307900,1247500,1158100,1412500,1488500,1205500,1483000,1477000,1242800,1222800
P36767,57586,60078,55484,67074,71140,57547,67437,68238,61175,58641
P36771,8510.2,9229.9,8715,10592,10699,9212.8,10421,10543,8528,9408.8
P36879,53565,47658,53791,56073,59443,52329,60422,58390,53034,49182
P36928,1123.2,1384.8,1695.6,1611.7,1950.3,1703.8,1779.7,1694.1,1639.1,1375
P36929,54241,51341,51106,56580,59862,52277,61807,59613,55461,56869
P36938,113950,129420,103900,132370,153880,103790,139850,135880,125760,116320
P36979,77879,80039,77302,88426,95308,79344,98570,89417,82181,84514
P36999,6887.2,7555.2,7511.9,8181.3,9115.1,8627.5,7750.5,8694.5,7256.2,9003.9
P37005,10831,12653,12086,12716,15171,5229,13752,13070,12329,12485
P37013,7577.4,7874.4,7654.4,9473.6,9378.1,8347.6,9227.3,9387.5,8778.7,8473.3
P37019,5339.7,5403.8,5268.2,5507.8,6079.5,5453.6,5566.9,6243.5,5322.9,5497.5
P37024,37159,37961,36878,43338,43472,40339,43483,42421,40519,42568
P37051,70166,79949,63753,75094,83328,62924,79187,76701,69493,72203
P37052,7936,8260.8,8984.7,8402.3,10094,10001,10476,10205,10519,9490.7
P37095,194820,195990,186930,219700,247560,185650,242900,232100,203760,178890
P37128,289.77,410.36,348.43,593.89,339.37,508.97,597.87,551.56,300.89,462.64
P37146,14631,16242,13525,15866,18765,14317,17317,17362,15472,15419
P37147,2076.8,2210.5,1886.4,2472.4,2652.6,2606.4,2961.2,2471.9,2160.2,2431.6
P37177,74915,73201,73673,84554,89622,75675,94602,88094,81676,79191
P37188,27785,35416,29022,33563,44123,30291,36498,37838,33462,29115
P37194,62623,59108,62437,68316,68500,60281,72898,68183,64231,65158
P37197,12245,13128,12251,15537,15520,14189,15057,15148,13755,14361
P37313,71441,71032,71560,80369,84873,75727,86924,82236,77956,78434
P37325,13568,14629,14267,16592,16983,14533,17470,15696,14909,14923
P37326,18012,17998,16548,22105,20723,20977,20518,20661,18599,18305
P37329,13450,16282,13181,15499,17496,14921,16941,16871,16011,14170
P37330,312210,297050,315540,342760,357070,312310,369550,351660,312600,318350
P37338,11287,11657,12153,13582,13655,12165,13911,13639,12986,12474
P37339,163260,165100,159440,191360,203640,169110,189490,188390,173520,168720
P37340,6835.6,6057.2,6185.2,7029.1,7146.2,7210.1,8113.8,7830.3,7032.5,6225.1
P37342,3574.6,3453.5,3260.7,4026.3,4168.3,3137.7,4097.7,3883.6,3886.7,3323.5
P37344,6336.9,6635.8,5448.7,7762.5,8082.5,6792.6,7420.4,7681.6,6709.2,6448.2
P37348,7367,7252.8,7508.6,7837.7,8011,7453.1,7111.7,8262.7,7243.1,7559.4
P37349,20446,29618,21292,26228,32115,23502,29858,27965,25489,22771
P37387,20766,27706,21786,25599,29760,23237,28005,26749,25447,20655
P37440,47948,57448,45091,55065,65388,49894,59427,59987,52460,46421
P37590,1613.1,1475.5,1383.1,1397.8,1901.2,1620.2,2085.9,1627.3,1455.8,1863.7
P37610,953.31,1328,1215.5,1360.5,2001.1,1357.2,1657.6,1645.3,1233.1,1500.7
P37615,19344,18462,17519,21244,20839,19965,23183,21354,20422,21252
P37617,22743,22246,22555,25932,26817,26387,27552,27167,24928,25334
P37623,2152.8,1676,1700.4,2117.1,2330.9,1923.8,2124.8,2086.1,1939.5,1719.3
P37626,27244,26821,24869,27257,30011,27946,30468,29257,27396,29109
P37631,1113.8,1262.9,1039.7,1678,1263.8,1352.2,1696,1408.7,1297.1,1092.3
P37634,31930,28940,31696,33711,36250,32709,32949,35846,29584,33132
P37636,50918,50110,51949,53485,59401,52683,59530,58565,54727,54516
P37637,52220,50490,48801,59208,59531,53337,59991,58672,54952,56527
P37642,9311.2,8511.1,8935.5,10926,10387,10120,10549,10299,10131,10487
P37645,28350,26085,25708,29516,30227,27274,31369,31178,29107,29037
P37647,20484,26998,20254,23370,30271,21264,25907,25791,23253,19730
P37648,60399,66543,62120,66825,76844,63152,73687,72263,67334,59924
P37651,20721,21416,19774,22764,22909,20989,24547,23452,21080,21532
P37652,26252,25744,24472,29081,30733,27208,30897,30392,27358,29236
P37659,870.15,835.75,936.91,1126.4,1158.8,752.74,1093.5,1259.4,978.34,870.48
P37661,6563.5,7350.6,6608.8,7937,8161.8,6634.6,8058.5,8534.4,7013.1,7687.1
P37665,8957.4,8615.4,9226,10527,11219,10138,10514,11097,9739.7,10349
P37666,62037,71804,59414,74026,82667,60247,68764,76262,69080,68980
P37671,17177,19134,18752,21238,23021,21009,22443,21160,19388,21312
P37676,4857.6,4956,5370.8,6249.4,6749.1,5482.6,5943.1,5925,6275.3,5534.1
P37685,167260,162800,160670,184880,200820,157740,195840,191340,168580,168740
P37689,131210,170130,133940,152930,187310,137010,168330,168240,156810,133560
P37690,18519,17554,17158,20127,20125,18895,19925,19986,19189,19357
P37691,1183,1341.5,1656.1,1947.6,1715.8,1521.5,1751.3,1664.9,2116.3,1838.3
P37692,17038,15897,15784,17253,18900,15518,17913,18331,17237,18169
P37744,171720,166840,158740,189820,195670,153290,202110,193900,164680,164740
P37745,33616,41095,31631,38540,47985,31987,39625,40702,35949,32546
P37747,140780,141500,135780,154400,162020,140540,166250,156020,142240,144750
P37749,52343,51828,57070,62265,65802,52437,68695,60047,57617,57677
P37750,4193.1,4355.4,4432.7,4697,4638.6,4601.1,4486.3,4395,4694.3,4759.1
P37751,81425,76229,76386,86223,87820,78913,89780,88120,80357,83039
P37759,62473,74540,61851,76960,90730,62124,78238,77686,72335,64193
P37765,87479,87045,87397,98782,100690,93724,102850,98063,91233,95888
P37767,1994.3,2169.3,2526.9,2554.1,2664.9,2374.4,2432.6,3003.9,2251.9,2522.6
P37769,18039,24635,17046,23713,23411,18958,20617,22370,20302,22440
P37773,67078,71204,63114,75549,84288,59960,74333,76593,67510,67876
P37774,17829,18510,17805,20912,21043,18578,20736,21053,19588,18968
P37902,151180,184070,150570,172530,200840,150360,199350,201170,167520,149610
P37903,28984,42532,34177,39728,49230,36597,40091,40738,40507,35960
P37908,2226.9,2109.7,2018.8,2732.1,3111.8,2495.9,2841.9,2447.2,2358.1,2539.8
P38038,80449,113220,79146,97741,127760,83550,108060,104570,96451,84855
P38051,20940,22267,20826,24056,26079,22766,25882,24973,22280,22881
P38054,6678.5,7887.6,7818.3,9001.1,9246.1,8130.6,8239.1,8351.2,8025.8,8395.6
P38104,2640.5,2679.8,2428.4,2870.3,3336.1,2911.3,2955.3,2868.4,2557.5,2474.3
P38489,144900,154370,144330,164800,187860,141380,170540,173700,149570,133220
P38521,21420,23872,24862,25754,26623,23680,27241,26610,25368,25871
P38684,9693.6,8833.1,9514,10499,10438,10637,11008,10988,10149,11014
P39099,75823,89684,75150,88832,104000,81163,96084,93998,88301,84764
P39160,54982,67487,53177,65873,77019,54783,62991,65869,61577,59503
P39161,2537.4,2797.9,2426.1,3075.6,3470.9,2746.7,2972.6,2652.2,2821.5,2241.6
P39172,17400,23551,18390,21472,26427,19136,22438,21921,21980,19644
P39173,24441,30572,28328,30549,36183,28896,30191,32722,31588,29201
P39176,78858,85327,79625,93086,97339,84648,95205,94600,88807,87864
P39177,18466,23376,19235,22522,27345,20244,22804,23697,23210,21756
P39180,26832,31976,27633,32814,37122,30768,33928,33852,31370,28277
P39187,63451,91211,69372,80130,95527,71550,79947,81951,79396,80965
P39199,45048,63433,42540,59285,73381,48134,61631,58570,52955,46425
P39265,11068,14691,10456,13801,16184,12744,13099,14218,13303,13193
P39274,9081.5,10936,9992.3,10369,12251,10266,11401,11065,10791,9605.3
P39280,48420,49735,47837,54683,57759,49325,59222,56880,50900,51981
P39285,10059,9966.5,9481.7,11073,11343,10344,12051,12059,11182,10572
P39286,56365,59946,59016,63098,73717,58132,67646,63975,59987,57712
P39297,2056.6,2280,2574.4,2723,2706.2,2282.2,2734.9,2869.5,2410,2197.5
P39298,10466,9753.4,8392.9,9550,12459,9110.8,9866.7,10345,9275.3,8319.3
P39304,1412.4,1966.2,1248.4,1713.5,2128,1506.1,2044.6,2083.8,1580.3,1546.9
P39310,922.34,1124.2,993.83,1169,1309.2,1145.1,1197.1,1148.9,1206.5,1174.9
P39315,46217,6677.2,11381,5514.3,9876.6,9856.5,8650.5,27455,6329.3,7384.3
P39325,315640,407060,320970,372540,432170,331870,387580,402270,364360,347610
P39328,1329.2,1329.5,1245.1,1907.1,1457.4,1521.8,2079.8,1950.8,1595.7,1317.4
P39334,2486.4,2713.7,2256.5,2232.3,2738.5,1975.2,2623.2,2518,2715,2418.7
P39342,63382,54991,57510,63964,67449,60100,62171,63652,58595,59593
P39353,22945,24477,22301,27880,29493,24348,28918,27247,25549,26077
P39371,17258,20343,19512,20284,22568,19518,21466,22292,20889,20070
P39377,15449,21740,16009,19670,24416,17747,20787,20824,19535,16983
P39384,5610.2,6818.1,5865,6497.5,7695.3,5134.3,6829.5,7181.7,5875.5,6021.2
P39401,50186,49762,48547,54940,58097,51106,58672,57466,53083,52194
P39406,38471,38522,37937,42764,46348,37057,45253,44135,38873,39632
P39407,44992,43171,47697,50637,51431,46612,53311,51672,45839,47770
P39408,21974,25559,20142,25830,24794,21741,26643,24502,22351,25565
P39411,5024.6,6108.8,5767.3,6897.4,7338.8,6000.5,6397.1,6437.4,7265.2,6628.2
P39451,7017.1,7099.8,6543,7939.7,8710.5,7651.8,8381.1,7868.1,7557.9,6705.8
P39829,13149,15074,12588,15069,16899,15024,16243,15400,14311,12850
P39830,1040,1086.7,860.33,1072.3,1003.3,998.18,1228.1,1230.9,1150.8,1231.9
P39831,59433,71916,69742,68875,91126,60151,70669,74945,69724,63440
P39838,34169,33332,32646,36750,38202,35140,39418,38567,35005,34870
P40191,7642.7,9682.2,6788.2,10685,9576.4,8503.3,10768,9190,8783.5,8507.4
P40710,9973.4,8276.2,10158,10748,10890,10400,12336,10681,9712.8,8696
P40874,14811,17788,13713,17787,21500,15099,19221,18657,17145,15351
P41036,2262.6,2179.5,2042.9,1932.5,2294.5,2159.7,2421.5,2673.8,2308,2505.3
P41052,7445.8,6805.7,7411.3,8700.7,9056.7,8285.6,9028.6,8501.6,8250.8,8881.6
P41407,19053,28327,23000,24262,31201,25201,25557,25971,25758,21385
P41409,15376,21392,15426,20535,24511,17160,22252,20534,18669,15235
P42588,33142,30957,32416,36425,37813,33030,39008,37483,32800,30624
P42593,471070,441660,463220,517660,543640,464550,564230,533100,487700,504690
P42596,26301,19998,21676,27340,25735,22598,20272,22973,17762,22995
P42599,45448,46420,44284,51317,52416,41989,55247,52302,48655,50910
P42604,8908.8,11196,9243.6,11679,12850,9664.9,10911,11743,10561,9574.2
P42616,2888,4491.9,3052.9,3762.7,4438.1,3425.7,3703.3,3938.8,3721.7,3122.1
P42620,29461,32875,29676,34433,37656,30783,34781,35932,31800,32974
P42641,32648,32088,32249,36385,36682,34892,38568,36951,33074,35286
P42904,12084,13707,11802,15672,16620,13274,15792,15171,13894,12969
P42907,6418.5,6760.5,5318.4,8156.9,7705.8,6614.3,6788.3,7459.3,6363.3,6749.2
P43329,143470,137210,143040,157550,162030,150260,167450,160070,151680,156970
P43337,3931.4,3844.1,4695.3,4984.1,4384.4,3938.3,4571.2,4298.2,3743.6,4582.1
P43340,2629.1,3116.4,2401.7,3269.5,3662.8,3008.8,3307.8,2845.1,2908.7,2671.4
P43341,3023.5,3065.4,2742.8,3509,3516.2,3251.1,3306.8,3226.5,3012.3,3312.4
P43671,6980,7733.1,7635.1,8346.3,8376.7,8178.3,8299.2,8845.1,8407.2,7546.9
P43672,142670,140290,139420,157020,160800,144080,160450,155110,143260,147210
P45395,62519,65710,62514,78180,78145,66670,78270,74440,68954,73644
P45425,8294,10123,8003.6,9903.8,12136,9091.7,10115,10727,9463.8,8779.8
P45464,46864,44350,41984,49961,51685,48325,53461,51272,48935,49146
P45469,6657.2,7466.4,7386.9,10499,8105.5,7928.3,8796,8269.8,7618.7,8446.8
P45470,1987,3070.4,2655,3115.5,3174.9,2646.1,2764.2,3166.9,3287.8,2200.1
P45523,282620,377390,311070,338800,393840,321760,363230,363330,338350,304650
P45531,440.3,448.81,294.26,629.91,564.12,552.57,672.63,588.64,555.25,519.7
P45532,1768.2,2275.6,1864.9,2027.8,2440.8,2233.5,2444.6,2063.4,2127.3,1886.1
P45544,18364,19603,16966,21366,23100,19434,22926,21631,20861,19147
P45552,1582.1,1497.9,1232.9,1635.3,1815.6,1468.9,1857.6,1832.7,1754.2,1332
P45568,61524,67438,59911,71252,76717,60163,73002,74180,62165,57966
P45577,125660,127110,133190,140110,143620,132540,148720,139750,134300,144100
P45578,32070,41623,33311,40348,46611,35757,38272,40349,37592,35137
P45748,6703,8792.8,6541.3,8441,10575,7842.7,9503.8,8769.1,8561.9,6870
P45771,8241.9,10140,9717.5,9983.4,10925,6820.8,10768,9468,9809.4,10294
P45799,7694.8,10272,7859.2,11479,11603,9490.2,11655,10937,9703.3,8698.2
P45800,4500.3,4919.2,5091.7,5762.2,6012.8,5934.7,6227.6,5945.2,5581.1,5696
P45955,31686,39688,34617,37457,41403,36041,41055,40020,38394,34609
P46118,15442,14238,13560,14404,16596,14319,16468,16025,13715,14059
P46125,1897.6,2211.8,2021.9,2840.2,2559.3,2123.2,2651,2464.4,2861.9,2453
P46130,26378,26409,23732,28246,28461,27094,29577,28463,26755,26983
P46474,18210,23755,22879,21039,24505,20728,23383,23511,21185,19725
P46837,348080,336090,344280,376970,395980,341900,396900,382910,350900,359000
P46850,3338,4148.1,3208.6,4480.9,4381.9,3818.9,4542.7,3710.6,3589,4194.4
P46852,14932,18919,15322,17947,21786,17635,20248,20332,19378,17529
P46853,96901,95992,90025,105870,109720,91476,103700,107610,93648,101010
P46854,19438,22063,20006,23740,26257,21804,24446,24118,23195,21814
P46859,6584.8,6504.9,7728.3,7290.8,8087.5,7494.9,6649.2,7207.5,6555.9,6091.9
P46889,23790,23573,24776,27299,27726,24753,28132,26914,25424,25247
P50457,21423,21541,20874,26058,26437,21487,24428,25399,22080,21449
P50465,3533.8,3644.7,3547.1,4226.9,4611.1,3861.1,4196.9,3922.4,3899.3,3866.1
P51024,36896,44499,37313,40683,44508,36638,41503,40438,39379,40691
P51025,1791.1,1600.5,1637.3,2303.7,2059.6,2007.9,2207.8,1998.5,1920.2,1944.5
P51981,9004,11484,8062.2,11089,13001,9065.4,11470,11460,10476,9420.5
P52007,1880.2,2285.3,2523.1,1948.7,2460.1,1151.4,2130.4,1783.2,2079.5,1572.7
P52037,2140.8,2535.5,2261.7,2489.7,3225.6,2215.6,2932.7,2615.6,2666.2,2322.8
P52060,10781,11530,12021,12430,13523,11728,13092,12927,11712,11226
P52061,40858,53584,41757,49025,59383,45225,51531,51954,48905,42022
P52062,17604,17017,16640,21403,21049,18951,21458,20648,18568,17786
P52073,16060,18124,16597,20125,20229,18465,20023,21141,18033,17820
P52074,2102.1,2094.8,1909.5,2193.2,2343.1,2397.3,2897.7,2412.7,2271,2418.5
P52076,617.32,353.8,653.81,671.33,980.31,661.24,674.14,711.4,783.41,639.09
P52095,19105,19442,17660,23178,21261,19979,23306,22920,18971,19370
P52096,6830,8180.4,6662.8,7058.6,8871.6,6873.9,8329,8348.9,7601.5,6671.3
P52097,27610,27280,27060,32608,31345,30283,33166,33137,29838,32326
P52108,54258,61638,55297,65428,70636,55971,67599,68156,59634,59119
P52119,4301.2,6007.8,4057.7,5296,6396.8,4748.9,5744.5,5342.5,5150.4,4623.6
P52129,1802.1,1887.8,1650.5,2177.3,2216.3,1665.3,2284.9,2246.9,2059.8,1965
P52598,6723.3,8072.3,6056.8,8140.7,7445.1,6945.4,7463.1,7804.7,7375.6,7651.2
P52612,30089,29042,31378,32908,34464,29863,33353,33401,29073,29455
P52627,9596,9606.6,9306.8,10671,10469,10689,10682,10656,10011,9516.3
P52643,256510,249700,246630,288280,289350,248470,293970,294270,253080,267340
P52644,3544.3,3557.7,4293,4206.1,4793.5,3965.4,4325.2,4391.9,3817.9,3986.9
P52647,161910,160320,159490,183560,185510,147920,191340,185950,169010,165750
P52697,81227,110980,84657,96905,121100,86729,108440,103410,100460,84548
P54901,27468,27507,27890,32566,32392,30311,32752,31487,28338,28855
P55135,36096,34891,34415,39748,40717,36999,41870,41256,37478,40268
P56258,23104,21305,21137,24434,26065,23182,26518,25523,23866,23280
P56262,4120.3,5647.9,4011.9,5102.9,6540.5,3977.2,4945,5329.2,5417.6,4569.9
P56614,2058.1,2689.2,1799.4,2733.2,2731.6,2200.5,2267.8,2576.4,2448,2273.7
P60240,198250,201790,190160,223400,237330,177180,236450,223970,204980,204380
P60293,9305.4,14524,10317,12996,14900,11938,13388,13728,12054,12632
P60340,86744,90898,86811,99486,105420,91732,103810,100730,95304,94979
P60390,39300,40612,39539,46303,48093,36117,47723,45579,44368,45650
P60422,442750,424460,462120,484900,481180,443550,505770,485810,459060,511220
P60438,491600,468600,520270,555580,551690,530830,567630,555650,515420,535200
P60472,10323,10048,9318.8,10953,11982,8885.6,11619,11181,10493,10614
P60546,36230,38681,35578,39687,45626,36503,42493,42735,39768,38197
P60560,136700,137290,131680,152850,164270,128460,161990,156170,140160,141850
P60595,8712,11997,8180.9,10781,14457,9451.6,12816,12822,10788,9261.4
P60624,166270,160860,176150,182820,181440,179880,189100,183190,174080,179310
P60651,57967,70685,58093,69031,82777,58777,67625,73246,64614,59661
P60664,10109,14266,9818.6,13198,16408,10365,14583,12517,12771,10962
P60716,106530,101880,110700,118220,128580,120680,127730,120630,108310,112460
P60720,20944,21086,19164,23262,25111,21271,25435,23280,20886,21265
P60723,145650,148360,136170,155420,164480,140330,163060,158470,146870,160210
P60752,27718,27706,26848,30549,31111,26988,31745,32188,27777,29507
P60757,50988,53386,47147,59151,64131,47171,60222,61728,51356,51182
P60782,3657.6,3367.1,3155.6,3784,4505.8,3487.4,3942.7,3668.9,3872.8,3635.6
P60785,143990,138260,139550,153080,159990,138230,159990,155260,144730,143740
P60869,2043.8,1851.1,1853.9,2300.4,2632.7,2184.4,2568.1,2345.9,2214.8,1948.6
P60872,27633,30182,30564,34317,33825,31333,31923,33117,31137,30898
P60906,150110,157600,146440,172250,180670,151700,180810,176560,165400,160660
P60955,474.44,416.08,609.83,831.64,722.52,622.35,799.48,902.24,780.93,605.12
P61175,102510,94815,104400,111760,116320,110990,117990,113590,108360,107630
P61316,18751,27271,19924,23975,28685,22565,24321,25096,24182,21226
P61320,16279,15012,15600,16849,18709,16706,18933,18476,16929,16964
P61517,94610,97093,97948,104220,116120,90606,102460,108230,94103,98227
P61714,14036,25493,15564,21055,28737,18572,23592,21910,22403,19187
P61887,20963,23457,20759,23494,25571,21083,25380,26481,21674,22110
